date,open,high,low,close,volume,rsi,macd,ma,label
2019-04-25,5415.0,5491.84,5102.0,5219.9,265091565.61466023,59.06637402546051,226.57931361023748,4944.037666666672,0
2019-04-26,5220.47,5510.0,5161.62,5314.1,259659705.6513858,62.148021082698435,214.67362280357247,4986.572666666672,1
2019-04-27,5315.0,5342.5,5257.67,5295.69,81749716.42174439,61.17864982724098,201.4307753305029,5028.835333333339,0
2019-04-28,5295.69,5340.0,5259.48,5307.52,76277087.37424076,61.59320896763588,189.7035213236204,5068.977666666672,1
2019-04-29,5309.81,5332.0,5178.8,5238.14,104822151.5144498,57.701526513093484,172.81905141710376,5106.683333333339,0
2019-04-30,5238.14,5339.98,5192.15,5320.81,117309839.23079813,60.873799593157074,164.21578808388313,5147.245333333339,1
2019-05-01,5321.94,5402.0,5316.2,5383.2,92194935.6047804,63.12165818976517,160.58091466801034,5188.533333333339,1
2019-05-02,5383.2,5538.0,5370.0,5492.87,124498567.2076544,66.73903461941416,164.6517014257397,5209.719333333339,1
2019-05-03,5494.81,5844.0,5477.57,5772.69,264435878.92811012,73.80044979677047,188.28651496611747,5237.722333333339,1
2019-05-04,5770.62,5900.0,5587.45,5829.45,228942582.4507792,74.9616597538246,209.1859669995638,5268.748666666672,1
2019-05-05,5829.83,5839.9,5696.0,5775.62,137653160.7660216,71.7153088244741,218.88216483773886,5294.437666666671,0
2019-05-06,5773.18,5805.0,5619.14,5747.79,144358553.85462248,70.02683520215488,221.76446041080817,5317.901000000004,0
2019-05-07,5749.92,6028.41,5747.74,5846.34,236176663.81792104,72.49629371617289,229.35697733659345,5340.436666666672,1
2019-05-08,5846.34,6014.72,5772.2,5987.29,136245255.5572078,75.59348506748343,243.93565039996793,5365.449666666672,1
2019-05-09,5986.66,6224.55,5983.71,6209.18,167489934.34358987,79.50603686672153,270.27842102910836,5400.755666666672,1
2019-05-10,6209.95,6468.92,6172.0,6373.33,231801342.4320928,81.82700263139498,300.93183481514006,5436.258333333338,1
2019-05-11,6375.16,7343.99,6372.85,7076.22,507216001.34340405,88.06170995181543,377.5896167293804,5504.886666666672,1
2019-05-12,7076.24,7521.78,6750.0,6967.31,619939454.4896551,83.29339276896852,424.65813969091414,5568.863333333338,0
2019-05-13,6968.24,8100.0,6870.0,7790.71,648012612.2927012,88.40515592151809,522.3801090802535,5660.379666666671,1
2019-05-14,7795.62,8366.0,7599.56,7947.56,611103206.0032725,89.08996120023956,605.502106646486,5754.255000000005,1
2019-05-15,7945.26,8249.0,7850.0,8169.87,305196285.2755824,89.99215895957849,681.46000096024,5859.0856666666705,1
2019-05-16,8169.08,8320.0,7705.0,7866.59,557126171.2789642,80.2433020301845,709.0119694287341,5948.848000000004,0
2019-05-17,7868.67,7925.0,6913.0,7355.26,645676487.3744029,67.05415002600022,681.7285034775123,6020.596000000004,0
2019-05-18,7355.28,7458.0,7156.61,7257.45,271170511.0509332,64.85811592892595,644.7810756983208,6087.229666666671,0
2019-05-19,7257.32,8275.09,7243.08,8148.48,517729474.35844094,73.40350104549059,679.5650445243291,6183.556333333338,1
2019-05-20,8147.94,8156.03,7553.0,7938.15,517939277.868858,69.13015828827481,682.294649222491,6271.7703333333375,0
2019-05-21,7937.16,8042.32,7771.0,7904.87,413637782.3697456,68.4511137635007,674.0029759891713,6360.061333333337,0
2019-05-22,7904.48,8016.0,7465.0,7628.43,384730220.72195166,62.9222347187356,637.7735114788593,6435.771000000003,0
2019-05-23,7627.8,7940.98,7461.0,7851.51,381536239.5128484,65.35416979980411,619.9160847374033,6514.37766666667,1
2019-05-24,7849.95,8130.0,7766.0,7964.87,371381043.73160255,66.55465815232759,607.9036155270032,6599.373333333337,1
2019-05-25,7964.52,8091.8,7908.34,8025.41,227376280.5854076,67.20814997868204,596.3938619800865,6692.890333333337,1
2019-05-26,8023.0,8740.0,7833.42,8614.43,409616322.3884788,72.78069792825015,627.5670879820163,6802.901333333337,1
2019-05-27,8612.54,8908.32,8589.0,8756.32,452651204.9349024,73.9300029589283,656.1576543598021,6918.25566666667,1
2019-05-28,8752.52,8798.49,8510.63,8715.64,273791910.6314759,72.97859309889958,667.8349624408611,7031.85966666667,0
2019-05-29,8716.87,8750.0,8406.6,8645.68,292094591.01803863,71.27969894814197,663.7923409950718,7145.444333333336,0
2019-05-30,8646.5,9074.26,8005.0,8269.54,603312537.3808434,62.81316053182121,623.0549898225008,7243.735333333336,0
2019-05-31,8267.1,8594.0,8108.5,8555.0,373629673.9190144,66.10373896269967,606.8096578232207,7349.462000000002,1
2019-06-01,8555.0,8626.0,8442.36,8544.07,272098436.34069574,65.86342066229251,586.2947149995889,7451.168666666669,0
2019-06-02,8545.1,8814.78,8524.0,8725.98,241414596.7195052,67.95169241753739,578.0516718756662,7549.611666666669,1
2019-06-03,8726.0,8800.95,8080.8,8115.82,387155494.9730488,55.65373064409709,516.3322315720152,7625.824000000003,0
2019-06-04,8115.66,8115.66,7481.02,7687.03,582173398.3257968,48.949258689918516,427.88694664383365,7689.53766666667,0
2019-06-05,7687.04,7896.7,7572.78,7776.5,377635818.0044095,50.29477755318656,360.8532111970371,7757.161333333336,1
2019-06-06,7778.08,7868.13,7444.58,7786.7,282156410.54378915,50.45509991882167,305.0352907051365,7821.840000000003,1
2019-06-07,7787.57,8100.0,7737.49,7980.53,269125728.1416496,53.52296338509932,273.28933828891695,7888.281333333336,1
2019-06-08,7978.94,8044.65,7751.0,7893.62,179047320.02388045,51.96909002641613,238.36975348089345,7944.429333333336,0
2019-06-09,7895.28,7935.0,7506.66,7628.13,243970971.0244344,47.438359496892076,187.11595052895518,7986.256000000004,0
2019-06-10,7627.57,8020.0,7511.0,7982.75,287125339.97011447,53.295451425121556,173.11623652924482,8016.47366666667,1
2019-06-11,7981.0,8010.0,7692.23,7884.9,238031771.51747337,51.587254895496436,152.3692670248647,8047.060000000003,0
2019-06-12,7884.9,8200.0,7788.99,8127.64,333291726.6460002,55.40574608929235,153.74199157812927,8058.291000000004,1
2019-06-13,8127.64,8309.82,8010.03,8218.54,248418184.7720466,56.780481832369965,160.31672458620778,8067.323666666672,1
2019-06-14,8216.44,8684.41,8144.32,8650.0,333475488.55375946,62.663910477384874,198.05935899896122,8083.328000000005,1
2019-06-15,8650.88,8864.99,8567.63,8808.7,276420769.2933853,64.57416708564445,238.03254141352318,8114.731666666672,1
2019-06-16,8810.77,9333.0,8760.0,8953.33,574211342.9796603,66.26800203598326,278.1753761666587,8168.000666666671,1
2019-06-17,8953.0,9444.0,8950.0,9313.96,441567296.0592663,70.10614457021995,335.22443044713054,8236.551000000003,1
2019-06-18,9312.13,9336.36,8950.0,9081.55,470271954.2987056,64.97512359745713,357.56093245665033,8267.653333333337,0
2019-06-19,9081.97,9304.0,8960.0,9255.49,293748062.6668488,66.92614427292848,384.86182796317735,8311.564666666669,1
2019-06-20,9253.76,9590.0,9175.2,9517.12,323621848.1987617,69.66345521813999,422.7362979131558,8365.306333333336,1
2019-06-21,9518.06,10174.99,9518.06,10159.86,494783687.9853515,75.11283631745324,498.8652268151254,8449.687333333337,1
2019-06-22,10159.86,11160.0,9921.72,10729.5,1112069567.638115,78.75520171080457,598.2666927432783,8545.620333333336,1
2019-06-23,10729.0,11392.64,10555.18,10906.07,625330374.7466884,79.7447713874326,683.4128362169777,8643.660333333337,1
2019-06-24,10905.95,11143.63,10620.8,11056.59,469746663.93811727,80.5754017241344,754.3418906625611,8744.699666666671,1
2019-06-25,11056.59,11850.0,11026.0,11820.86,697773986.2691858,84.133306751752,862.2840057904377,8851.58066666667,1
2019-06-26,11821.28,13970.0,11741.0,13093.8,1996178374.594492,88.0570441689238,1038.5725118787705,8996.163333333336,1
2019-06-27,13098.38,13478.04,10525.1,11329.99,2058443849.314,64.32153866595567,1024.1519111003545,9083.308333333336,0
2019-06-28,11329.99,12480.0,10982.88,12400.63,1129888341.3212836,69.6663816167067,1086.5896522443272,9208.473333333335,1
2019-06-29,12407.06,12441.54,11475.02,11903.13,829011822.2365324,64.80799864926391,1083.4387126591846,9329.593000000003,0
2019-06-30,11903.13,12180.0,10766.03,10854.1,971151050.9005816,55.94801922814799,984.939843039383,9406.22966666667,0
2019-07-01,10854.1,11282.28,10030.0,10624.93,972343281.8603553,54.20462739850409,878.2626107955002,9475.591666666669,0
2019-07-02,10624.9,10938.75,9727.0,10842.85,1128353804.8007915,55.620792355980974,802.058823586809,9546.154000000002,1
2019-07-03,10844.98,11991.89,10841.04,11940.0,1097804642.7577736,61.99324527608812,820.7366675277299,9673.626666666669,1
2019-07-04,11940.0,12000.0,11055.0,11145.67,775818897.3894848,55.75153556931429,762.6518254013536,9788.914666666667,0
2019-07-05,11145.67,11406.83,10796.44,10970.73,705853649.0264896,54.451246648069564,694.4972416795335,9895.389,0
2019-07-06,10982.41,11665.0,10964.51,11256.49,585001376.155429,56.24636928680409,655.9809468356052,10011.048666666666,1
2019-07-07,11256.45,11538.0,11094.37,11406.24,439439052.9455421,57.198350145114304,630.2746651563393,10125.238999999998,1
2019-07-08,11410.0,12338.03,11220.0,12238.6,618530684.4325522,62.13046463637192,669.3508870297755,10270.071666666663,1
2019-07-09,12238.6,12794.73,12068.0,12543.41,975986802.0300353,63.77659637131915,716.653557876145,10433.914333333329,1
2019-07-10,12548.51,13147.08,11569.0,12108.37,1369749939.9675038,59.782372353487965,710.8430172814078,10571.434999999996,0
2019-07-11,12108.11,12111.73,11000.0,11342.89,1007356802.218256,53.440324578405615,637.1258926868832,10686.701333333329,0
2019-07-12,11342.88,11885.0,11073.0,11757.22,649824820.7654814,56.15179810134941,605.1615826178186,10807.687333333328,1
2019-07-13,11757.22,11799.98,10830.0,11355.76,614050007.9919451,52.93503406664384,541.1965923059543,10912.261333333328,0
2019-07-14,11355.78,11452.0,10103.0,10174.18,777646151.6029468,44.80032166626035,390.6569948558499,10963.067333333329,0
2019-07-15,10174.18,11100.0,9860.0,10838.72,851028723.7031858,49.50064284888207,321.2726721259296,11030.73466666666,1
2019-07-16,10833.78,11028.0,9350.01,9439.59,982462166.6932294,41.49017502741471,151.6389985098849,11046.943333333327,0
2019-07-17,9430.17,9957.0,9060.0,9667.92,809555508.3476789,43.10820393709614,35.22140238894099,11058.741999999993,1
2019-07-18,9668.86,10788.0,9252.0,10627.16,807822745.1854327,49.4346457669745,20.13022135527899,11110.262333333325,1
2019-07-19,10628.64,10769.71,10121.84,10504.29,589931612.3419864,48.68779599773983,-1.724353202209386,11151.888999999992,0
2019-07-20,10505.78,11068.99,10350.0,10740.23,505569016.3500829,50.242337061830725,-0.0058078760011994746,11192.659333333324,1
2019-07-21,10740.27,10817.9,10288.0,10589.45,409661485.9985647,49.21617435098912,-10.687337231523998,11206.978999999992,0
2019-07-22,10590.15,10683.16,10100.0,10340.31,421016379.36208767,47.490198229079326,-38.808679749594376,11194.005999999992,0
2019-07-23,10343.08,10343.97,9822.0,9864.91,478441909.40505725,44.29785191596519,-98.3224531782871,11159.300666666657,0
2019-07-24,9864.78,9937.0,9525.0,9763.28,422534162.14571214,43.622754366718375,-151.93680611326454,11116.190333333325,0
2019-07-25,9763.4,10175.0,9720.03,9879.87,378938450.0817674,44.664617900715406,-182.9102529299762,11051.490666666657,1
2019-07-26,9882.15,9889.98,9637.0,9824.0,265108103.13392133,44.242678147792134,-209.54961721167274,10942.497333333326,0
2019-07-27,9824.0,10188.66,9333.0,9476.52,424932724.9687315,41.60987118758109,-255.75208646700048,10880.714999999993,0
2019-07-28,9478.92,9594.99,9165.0,9541.54,278537286.1348134,42.30176897703268,-283.8492679466217,10785.411999999991,1
2019-07-29,9541.54,9729.0,9395.0,9507.64,277497756.7684168,42.02218098500373,-305.33225323183433,10705.562333333326,0
2019-07-30,9509.07,9714.28,9402.0,9574.21,310867928.28793913,42.82138409724384,-313.37365477173626,10662.899333333327,1
2019-07-31,9575.0,10109.8,9555.0,10080.53,389690761.44466114,48.62235509396986,-275.71248897226724,10644.752666666662,1
2019-08-01,10080.53,10467.86,9863.46,10374.99,422156523.6690079,51.69189288617827,-219.574168314879,10629.157333333329,1
2019-08-02,10375.0,10670.0,10281.35,10523.75,450323284.1507597,53.212690454878775,-161.22198924353688,10581.948999999995,1
2019-08-03,10523.75,10904.77,10497.93,10816.86,363852799.8717801,56.142405276185535,-90.28518809939669,10570.988666666663,1
2019-08-04,10816.86,11040.0,10552.0,10929.23,431793873.4232976,57.24765805315647,-24.715042609264856,10569.60533333333,1
2019-08-05,10929.99,11937.52,10927.8,11828.8,757976547.217046,64.87830756602469,98.69980120903529,10588.682333333329,1
2019-08-06,11830.0,12330.7,11226.7,11481.69,904119081.6157126,60.398641778879814,166.5778719930713,10591.197333333328,0
2019-08-07,11481.69,12141.17,11382.84,11975.03,814597979.050504,64.18384302039789,257.2151311886191,10582.411666666663,1
2019-08-08,11975.04,12060.0,11521.0,11999.77,604389131.062836,64.36777611181735,327.2695635362579,10564.290333333332,1
2019-08-09,11994.17,12045.68,11700.0,11879.99,467011047.9414285,62.68919295479598,368.87084741504987,10556.677666666665,0
2019-08-10,11879.98,11985.0,11270.0,11309.31,492217964.4905557,55.29105748051922,351.7364590304551,10555.55833333333,0
2019-08-11,11309.24,11600.0,11112.11,11549.97,304862403.351449,57.56534923308521,353.50163668890127,10548.649999999998,1
2019-08-12,11539.08,11577.89,11235.32,11396.08,200325471.60414097,55.61707063410456,338.5799766014843,10549.993999999999,0
2019-08-13,11398.35,11456.16,10788.45,10892.71,368994475.5461124,49.69267681174538,282.8758842070529,10573.945,0
2019-08-14,10893.36,10897.48,9928.1,10050.37,567724729.1059059,41.68973400985766,168.81420630022512,10547.666666666666,0
2019-08-15,10055.16,10460.0,9911.0,10293.93,387705855.0879112,44.47428213186498,96.95512296809284,10576.144666666665,1
2019-08-16,10296.77,10536.03,9750.0,10331.54,527258446.3977765,44.91175457024022,42.550597588580786,10598.265333333333,1
2019-08-17,10331.15,10465.14,10000.0,10216.02,297776329.0305825,43.771027400942195,-9.774208308057496,10584.560666666666,0
2019-08-18,10216.05,10500.0,10080.0,10306.78,248508872.4599864,44.953986225462955,-43.41792565376636,10577.977000000003,1
2019-08-19,10306.17,10930.0,10258.6,10915.54,396233441.0274596,52.21558222712736,-20.720121002639644,10583.820666666668,1
2019-08-20,10914.73,10949.96,10560.0,10760.51,346664453.1367265,50.392418251863646,-15.06787951240949,10589.522666666668,0
2019-08-21,10760.51,10804.13,9858.0,10142.57,482889274.517917,43.82410434886408,-59.76213043018106,10582.931333333336,0
2019-08-22,10140.82,10242.0,9762.0,10099.88,341371442.9068388,43.40320809489296,-97.50341385088359,10590.76366666667,0
2019-08-23,10099.9,10445.0,10019.79,10389.55,282732431.7520724,47.114783961530335,-102.85406708532537,10611.639333333334,1
2019-08-24,10388.16,10419.42,9890.0,10134.35,279962133.6257099,44.35502477413864,-126.23188295749242,10620.122000000001,0
2019-08-25,10134.61,10333.0,9906.97,10142.69,265132761.31704283,44.469501084426085,-142.44399644186706,10630.745,1
2019-08-26,10142.69,10604.0,10137.93,10372.25,432249835.49069726,47.661244079434184,-135.21002271661382,10660.602666666668,1
2019-08-27,10373.6,10391.08,10051.08,10185.05,289340681.0789518,45.37106409294492,-142.93485785817757,10682.053000000002,0
2019-08-28,10185.69,10299.0,9601.01,9721.0,420034883.00315255,40.212709496024665,-184.37642547212818,10689.165,0
2019-08-29,9721.0,9724.0,9320.0,9498.44,337838761.5572865,37.98231988101715,-232.4978083551723,10686.639333333333,0
2019-08-30,9499.01,9696.0,9350.41,9584.54,255854874.4507745,39.38304285512313,-260.6818227694639,10670.106333333331,1
2019-08-31,9582.76,9684.51,9420.75,9587.47,164116756.46299693,39.43317550856364,-279.55885032744663,10643.855666666665,1
2019-09-01,9588.74,9830.0,9520.0,9724.98,188513289.12235728,41.86329870545734,-280.1932297494859,10617.229999999998,1
2019-09-02,9723.59,10450.0,9712.5,10340.0,448462178.630381,51.27893910116469,-228.43574092345443,10601.334666666664,1
2019-09-03,10340.0,10773.0,10272.0,10615.28,505617667.3992669,54.80703526640528,-163.32208738826193,10590.869666666666,1
2019-09-04,10611.85,10799.0,10369.89,10567.02,463526509.325937,54.067838552856415,-114.29569687050935,10548.810333333333,0
2019-09-05,10565.92,10900.0,10450.0,10564.49,358861340.7897901,54.026699902006506,-74.78401544639746,10518.237,0
2019-09-06,10563.13,10905.87,10150.0,10298.73,623662984.3843305,49.74501793702117,-64.17555831415484,10462.360333333332,0
2019-09-07,10298.71,10558.0,10288.57,10455.88,287851131.1802577,52.15943196838445,-42.59656132092641,10410.89733333333,1
2019-09-08,10455.9,10592.5,10208.0,10381.18,249900964.37153128,50.90743088643986,-31.16348320576617,10360.936999999998,0
2019-09-09,10381.24,10480.0,10068.5,10303.12,409724831.9471226,49.56846368714152,-28.077812509207433,10327.39733333333,0
2019-09-10,10302.58,10384.99,9953.0,10098.15,294323839.5070076,46.13696220118478,-41.69117236222519,10279.003333333332,0
2019-09-11,10098.19,10293.0,9880.0,10158.33,321637085.47650874,47.2907141050627,-47.081113302769154,10237.744999999999,1
2019-09-12,10158.75,10448.81,10040.0,10415.01,353390090.96777725,52.0121827925275,-30.291567164416847,10221.821666666665,1
2019-09-13,10415.01,10439.0,10153.0,10342.06,311632094.25618845,50.62425592362835,-22.61153452423423,10231.544666666665,0
2019-09-14,10344.13,10419.99,10222.33,10335.02,244063007.0902248,50.48424902037429,-16.89832907082382,10232.914333333332,0
2019-09-15,10332.81,10360.0,10252.15,10302.01,185853330.43704256,49.78893469150281,-14.862873754665998,10231.93,0
2019-09-16,10303.34,10355.0,10078.0,10251.31,296325130.1709013,48.67995756551595,-17.143210771868326,10233.106333333333,0
2019-09-17,10249.68,10275.0,10128.01,10187.82,233944812.560508,47.26034862293754,-23.799164722418936,10229.141,0
2019-09-18,10187.48,10258.02,10100.0,10156.99,247024351.59799168,46.550451664159795,-31.202101125587433,10203.856,0
2019-09-19,10156.41,10325.0,9653.0,10244.29,447676492.9840264,48.89153376769328,-29.682440459970167,10186.648666666666,1
2019-09-20,10243.7,10281.0,10061.39,10168.59,255205290.2118373,46.97037629673901,-34.19230813836111,10187.516,0
2019-09-21,10167.92,10176.7,9900.0,9986.39,206034034.50803515,42.628599043819655,-51.870497252333735,10183.733,0
2019-09-22,9985.15,10089.0,9853.97,10028.87,220133631.61284167,43.92995241945521,-61.741095592315105,10171.710333333333,1
2019-09-23,10028.05,10049.99,9615.77,9702.25,314390584.62646127,36.98366587668091,-94.82602482629045,10157.307,0
2019-09-24,9702.2,9794.99,7800.0,8493.14,838996309.1611282,22.684132637773608,-216.11984659278096,10102.322000000002,0
2019-09-25,8497.55,8730.0,8215.64,8430.05,512437200.3611044,22.201764303442122,-313.7205349101987,10037.582,0
2019-09-26,8430.05,8465.99,7750.0,8063.73,552794530.866682,19.596139280442326,-415.83525612857375,9966.871333333334,0
2019-09-27,8063.49,8265.0,7852.15,8177.91,352800745.20792854,22.643577410724166,-481.9924279534698,9915.435,1
2019-09-28,8177.47,8315.0,8001.09,8198.81,280672404.6804955,23.217248018394578,-526.6649423125364,9872.114,1
2019-09-29,8199.38,8229.13,7890.0,8043.82,253660600.3252929,21.91908080850835,-568.0267704592407,9820.756666666666,0
2019-09-30,8043.04,8337.26,7710.0,8289.34,449120676.8427603,28.718396925719002,-574.3738805974372,9777.48566666667,1
2019-10-01,8289.97,8500.0,8173.05,8292.44,362980689.8799913,28.802699986328957,-572.5538229496124,9729.734333333336,1
2019-10-02,8292.67,8373.91,8151.22,8359.94,216325351.8586446,30.723915046127082,-559.218406582233,9663.732333333337,1
2019-10-03,8360.0,8393.0,8060.0,8223.96,250291751.27141392,29.02474509361383,-553.2449788689628,9584.02166666667,0
2019-10-04,8224.43,8232.41,8005.0,8137.13,215325611.6822151,27.961342463301296,-549.1867665139052,9503.025333333335,0
2019-10-05,8137.09,8183.41,8012.98,8126.19,177252877.0029691,27.823028533297254,-540.6214233124902,9421.74866666667,0
2019-10-06,8127.55,8153.87,7785.0,7854.25,275447898.032875,24.56956578405144,-549.4429758092465,9340.266000000003,0
2019-10-07,7855.3,8299.92,7762.0,8190.09,420921679.8442632,34.72163797556455,-523.3023348786792,9264.73966666667,1
2019-10-08,8190.82,8325.0,8088.75,8168.39,290675248.1414453,34.39947773961382,-498.58927050426064,9190.980000000005,0
2019-10-09,8170.79,8670.0,8115.0,8560.74,462845251.8136103,44.43757753179733,-442.2466785242541,9132.900666666672,1
2019-10-10,8562.15,8644.0,8414.52,8558.03,333925412.3041418,44.38705549330561,-393.27995627753444,9081.563333333337,0
2019-10-11,8557.82,8779.51,8212.38,8258.5,424413201.53293216,39.09625519446806,-374.3280233916139,9018.235666666671,0
2019-10-12,8257.95,8400.0,8250.0,8300.09,177707852.5948189,40.16277700313488,-351.8960757072982,8947.738333333338,1
2019-10-13,8301.98,8451.37,8160.0,8275.01,232149438.3639587,39.71116891690629,-332.3116599921541,8878.836666666672,0
2019-10-14,8275.24,8388.85,8203.0,8348.2,247530733.18003485,41.768960639121694,-307.34219856299933,8812.609333333337,1
2019-10-15,8346.86,8403.0,8090.0,8159.29,270727559.77701086,38.149519572337645,-299.34649859926867,8741.185333333337,0
2019-10-16,8159.3,8181.16,7917.0,7991.74,279586845.5362138,35.2333303262267,-303.0365171621652,8665.866333333337,0
2019-10-17,7995.02,8124.92,7929.03,8070.58,238343204.48251528,37.64856829776844,-296.1849189745535,8595.29166666667,1
2019-10-18,8070.71,8115.0,7816.01,7947.01,248931322.1008505,35.419120783186074,-297.298966901928,8521.62566666667,0
2019-10-19,7946.89,8098.1,7866.92,7948.01,211909734.13572004,35.45243275210144,-294.7040019800479,8445.083000000004,1
2019-10-20,7949.87,8297.0,7870.0,8223.35,275899861.65387124,44.015308293405425,-267.3480151953272,8380.24166666667,1
2019-10-21,8223.35,8333.0,8142.03,8197.27,250117281.63661337,43.42764442622444,-244.94901682900309,8320.604333333336,0
2019-10-22,8197.28,8297.99,8000.0,8020.0,283535483.41051364,39.56123839503777,-238.7496988288458,8253.642000000003,0
2019-10-23,8020.06,8047.59,7300.0,7466.62,488220760.6464156,30.447998001937282,-275.3161625172834,8179.121000000003,0
2019-10-24,7468.47,7503.68,7337.99,7412.41,243246414.9489239,29.725603778115644,-305.15203962341184,8143.09666666667,0
2019-10-25,7412.41,8799.0,7361.0,8655.02,737329544.8835196,55.681675886584884,-225.92462664817413,8150.595666666671,1
2019-10-26,8655.88,10370.0,8470.38,9230.0,1522244166.4108484,62.57067892391122,-115.4098771473673,8189.471333333337,1
2019-10-27,9230.0,9794.98,9074.34,9529.93,887438297.7462668,65.57660693322832,-3.5829950353709137,8234.538666666669,1
2019-10-28,9528.23,9902.1,9160.0,9205.14,759178942.9488419,59.960926503187395,58.162317104061,8268.083000000004,0
2019-10-29,9204.45,9550.0,9072.0,9407.62,600611324.6356996,62.13775385041323,122.02770619217335,8313.543000000003,1
2019-10-30,9407.62,9409.84,9001.01,9154.72,506584830.0313323,57.90332491733546,150.49970384021435,8342.389000000003,0
2019-10-31,9154.02,9405.0,8913.0,9140.85,498152743.7348088,57.671205941300606,169.98528941813674,8370.669333333337,0
2019-11-01,9140.86,9279.0,9030.0,9231.61,398803069.00908464,58.834119052166734,190.55473351003457,8399.725000000004,1
2019-11-02,9231.4,9373.74,9186.21,9289.52,268119579.73009112,59.59684825884872,209.11843206055164,8435.24366666667,1
2019-11-03,9289.85,9362.57,9066.14,9194.71,256664259.6621914,57.7115462152707,213.71633340855806,8470.496333333336,0
2019-11-04,9196.46,9513.68,9115.84,9393.35,426792003.1749065,60.528855993195904,230.7290899244199,8512.735000000004,1
2019-11-05,9392.4,9454.95,9175.76,9308.66,428156963.0785469,58.732303382835774,234.67288389070018,8561.215333333337,0
2019-11-06,9307.73,9440.91,9250.01,9339.05,348607499.83121693,59.20027334528142,237.51268960341804,8599.514000000003,1
2019-11-07,9339.16,9375.0,9101.0,9216.2,361217475.05834645,56.41522207243883,227.23091129169006,8634.441000000003,0
2019-11-08,9214.0,9261.0,8696.0,8773.73,555589995.9935858,47.70945079291314,181.28910878202623,8641.540666666671,0
2019-11-09,8773.74,8880.0,8724.88,8809.41,259733491.8299089,48.40092905511422,146.07511412309395,8649.920000000004,1
2019-11-10,8809.18,9147.19,8750.0,9039.47,307316853.90375423,52.74048729283428,135.17349307551922,8675.952333333338,1
2019-11-11,9040.16,9072.32,8618.68,8733.27,394585996.3292871,47.066780533547195,100.66568749037651,8690.39166666667,0
2019-11-12,8733.36,8888.0,8567.6,8821.94,352675938.430593,48.78499041211946,79.5558604650887,8708.62266666667,1
2019-11-13,8821.91,8844.99,8702.0,8777.12,235060554.1241016,47.93794414167022,58.534818089550754,8722.920000000004,0
2019-11-14,8777.54,8800.0,8582.6,8646.68,290104306.9530332,45.46387960091046,30.99280690541491,8739.166333333336,0
2019-11-15,8646.38,8790.0,8400.0,8471.73,394708981.3155723,42.309882572098005,-4.895011622387756,8755.166000000003,0
2019-11-16,8471.62,8543.0,8400.0,8491.02,177222838.38564816,42.78122475492467,-31.417661333660362,8769.18066666667,1
2019-11-17,8490.74,8635.0,8350.68,8502.4,229995700.81158423,43.07669903306917,-50.931672801652894,8787.69366666667,1
2019-11-18,8502.87,8503.52,8060.0,8187.17,358706174.8252184,37.326666607392916,-90.78656300817966,8795.66566666667,0
2019-11-19,8186.5,8218.63,8003.0,8133.64,353463792.04443395,36.43720477678201,-125.24749906163379,8792.675333333336,0
2019-11-20,8133.83,8264.29,8038.4,8098.01,263387575.485922,35.82527594663683,-153.66176521107445,8789.366666666669,0
2019-11-21,8098.56,8134.73,7500.0,7627.74,455166676.2781802,28.921421430511845,-211.68693937133503,8776.291333333334,0
2019-11-22,7627.79,7750.0,6790.0,7268.23,917881536.262084,24.96122785240073,-283.41473178326123,8769.678333333335,0
2019-11-23,7268.23,7344.48,7080.01,7311.57,364446217.3737604,26.271895161262275,-332.92460068966284,8766.317000000001,1
2019-11-24,7311.1,7330.39,6861.0,6903.28,481922941.3269758,22.3172157753413,-400.4905139275588,8707.925666666668,0
2019-11-25,6900.23,7377.69,6515.0,7109.57,831628458.3049068,28.198191377438686,-432.4065939409811,8637.244666666667,1
2019-11-26,7109.99,7340.0,7017.48,7156.14,469602476.91268086,29.495825251237605,-448.7693735077255,8558.118333333336,1
2019-11-27,7154.75,7655.0,6840.0,7508.52,671646609.1695509,38.54599414787428,-428.36494868386126,8501.564333333334,1
2019-11-28,7507.9,7643.0,7360.0,7419.49,427572714.9456008,37.245161240145045,-414.59903238386687,8435.293333333333,0
2019-11-29,7418.52,7850.0,7362.3,7739.68,463006956.68515134,44.49946161135816,-373.54677280542273,8388.125333333333,1
2019-11-30,7740.99,7810.0,7441.0,7541.89,358749026.3607554,41.32179218918327,-352.90449794703545,8334.826666666668,0
2019-12-01,7540.63,7541.85,7210.0,7390.89,446524917.2059704,39.03032608133464,-344.75565584491414,8273.469333333334,0
2019-12-02,7391.5,7420.56,7151.1,7294.28,337889295.5101809,37.59390571245837,-342.149176638467,8206.961333333335,0
2019-12-03,7294.42,7400.0,7241.35,7292.71,242379261.1043476,37.569707713968,-336.333169549217,8143.561333333334,0
2019-12-04,7292.71,7750.0,7067.0,7194.32,608623482.7599232,36.005595224782766,-335.79238713400173,8070.2603333333345,0
2019-12-05,7194.59,7485.0,7150.0,7389.0,434738864.7840124,41.220111042067394,-316.0119748470488,8006.271666666667,1
2019-12-06,7389.0,7590.03,7305.0,7527.47,356905919.01556,44.673340765271824,-285.8671848803815,7945.885666666668,1
2019-12-07,7527.8,7619.62,7470.16,7488.21,237000924.85530463,43.88610817529644,-262.12357809874356,7888.286000000001,0
2019-12-08,7487.31,7564.0,7374.86,7510.11,223314325.61846468,44.47390906166205,-238.78686534277404,7846.165333333333,1
