date,open,high,low,close,volume,fng,fundrate,inflation
2019-09-17,10249.68,10275.0,10128.01,10187.82,233944812.560508,41,2.3,2.4
2019-09-18,10187.48,10258.02,10100.0,10156.99,247024351.59799168,38,2.25,2.4
2019-09-19,10156.41,10325.0,9653.0,10244.29,447676492.9840264,31,1.9,2.4
2019-09-20,10243.7,10281.0,10061.39,10168.59,255205290.2118373,41,1.9,2.4
2019-09-21,10167.92,10176.7,9900.0,9986.39,206034034.50803515,37,1.9,2.4
2019-09-22,9985.15,10089.0,9853.97,10028.87,220133631.61284167,37,1.9,2.4
2019-09-23,10028.05,10049.99,9615.77,9702.25,314390584.62646127,41,1.9,2.4
2019-09-24,9702.2,9794.99,7800.0,8493.14,838996309.1611282,39,1.9,2.4
2019-09-25,8497.55,8730.0,8215.64,8430.05,512437200.3611044,15,1.9,2.4
2019-09-26,8430.05,8465.99,7750.0,8063.73,552794530.866682,12,1.85,2.4
2019-09-27,8063.49,8265.0,7852.15,8177.91,352800745.20792854,24,1.83,2.4
2019-09-28,8177.47,8315.0,8001.09,8198.81,280672404.6804955,32,1.8533333333333333,2.4
2019-09-29,8199.38,8229.13,7890.0,8043.82,253660600.3252929,33,1.8766666666666667,2.4
2019-09-30,8043.04,8337.26,7710.0,8289.34,449120676.8427603,27,1.9,2.4
2019-10-01,8289.97,8500.0,8173.05,8292.44,362980689.8799913,38,1.88,2.4
2019-10-02,8292.67,8373.91,8151.22,8359.94,216325351.8586446,39,1.85,2.4
2019-10-03,8360.0,8393.0,8060.0,8223.96,250291751.27141392,37,1.83,2.4
2019-10-04,8224.43,8232.41,8005.0,8137.13,215325611.6822151,30,1.82,2.4
2019-10-05,8137.09,8183.41,8012.98,8126.19,177252877.0029691,31,1.82,2.4
2019-10-06,8127.55,8153.87,7785.0,7854.25,275447898.032875,32,1.82,2.4
2019-10-07,7855.3,8299.92,7762.0,8190.09,420921679.8442632,27,1.82,2.4
2019-10-08,8190.82,8325.0,8088.75,8168.39,290675248.1414453,39,1.82,2.4
2019-10-09,8170.79,8670.0,8115.0,8560.74,462845251.8136103,37,1.82,2.4
2019-10-10,8562.15,8644.0,8414.52,8558.03,333925412.3041418,41,1.82,2.4
2019-10-11,8557.82,8779.51,8212.38,8258.5,424413201.53293216,39,1.82,2.397058823529412
2019-10-12,8257.95,8400.0,8250.0,8300.09,177707852.5948189,38,1.84,2.3941176470588235
2019-10-13,8301.98,8451.37,8160.0,8275.01,232149438.3639587,38,1.86,2.3911764705882352
2019-10-14,8275.24,8388.85,8203.0,8348.2,247530733.18003485,37,1.88,2.388235294117647
2019-10-15,8346.86,8403.0,8090.0,8159.29,270727559.77701086,39,1.9,2.385294117647059
2019-10-16,8159.3,8181.16,7917.0,7991.74,279586845.5362138,40,1.9,2.3823529411764706
2019-10-17,7995.02,8124.92,7929.03,8070.58,238343204.48251528,40,1.85,2.3794117647058823
2019-10-18,8070.71,8115.0,7816.01,7947.01,248931322.1008505,40,1.85,2.376470588235294
2019-10-19,7946.89,8098.1,7866.92,7948.01,211909734.13572004,41,1.85,2.373529411764706
2019-10-20,7949.87,8297.0,7870.0,8223.35,275899861.65387124,37,1.85,2.3705882352941177
2019-10-21,8223.35,8333.0,8142.03,8197.27,250117281.63661337,37,1.85,2.367647058823529
2019-10-22,8197.28,8297.99,8000.0,8020.0,283535483.41051364,39,1.85,2.364705882352941
2019-10-23,8020.06,8047.59,7300.0,7466.62,488220760.6464156,33,1.85,2.361764705882353
2019-10-24,7468.47,7503.68,7337.99,7412.41,243246414.9489239,20,1.85,2.3588235294117648
2019-10-25,7412.41,8799.0,7361.0,8655.02,737329544.8835196,24,1.83,2.3558823529411765
2019-10-26,8655.88,10370.0,8470.38,9230.0,1522244166.4108484,53,1.83,2.3529411764705883
2019-10-27,9230.0,9794.98,9074.34,9529.93,887438297.7462668,50,1.83,2.35
2019-10-28,9528.23,9902.1,9160.0,9205.14,759178942.9488419,52,1.83,2.3470588235294114
2019-10-29,9204.45,9550.0,9072.0,9407.62,600611324.6356996,54,1.82,2.344117647058823
2019-10-30,9407.62,9409.84,9001.01,9154.72,506584830.0313323,53,1.82,2.341176470588235
2019-10-31,9154.02,9405.0,8913.0,9140.85,498152743.7348088,50,1.58,2.3382352941176467
2019-11-01,9140.86,9279.0,9030.0,9231.61,398803069.00908464,49,1.57,2.3352941176470585
2019-11-02,9231.4,9373.74,9186.21,9289.52,268119579.73009112,51,1.5666666666666669,2.3323529411764703
2019-11-03,9289.85,9362.57,9066.14,9194.71,256664259.6621914,56,1.5633333333333337,2.329411764705882
2019-11-04,9196.46,9513.68,9115.84,9393.35,426792003.1749065,49,1.56,2.326470588235294
2019-11-05,9392.4,9454.95,9175.76,9308.66,428156963.0785469,54,1.56,2.3235294117647056
2019-11-06,9307.73,9440.91,9250.01,9339.05,348607499.83121693,53,1.55,2.3205882352941174
2019-11-07,9339.16,9375.0,9101.0,9216.2,361217475.05834645,54,1.55,2.317647058823529
2019-11-08,9214.0,9261.0,8696.0,8773.73,555589995.9935858,42,1.55,2.314705882352941
2019-11-09,8773.74,8880.0,8724.88,8809.41,259733491.8299089,38,1.55,2.3117647058823527
2019-11-10,8809.18,9147.19,8750.0,9039.47,307316853.90375423,39,1.55,2.3088235294117645
2019-11-11,9040.16,9072.32,8618.68,8733.27,394585996.3292871,40,1.55,2.3058823529411763
2019-11-12,8733.36,8888.0,8567.6,8821.94,352675938.430593,39,1.55,2.302941176470588
2019-11-13,8821.91,8844.99,8702.0,8777.12,235060554.1241016,38,1.55,2.3
2019-11-14,8777.54,8800.0,8582.6,8646.68,290104306.9530332,41,1.55,2.3
2019-11-15,8646.38,8790.0,8400.0,8471.73,394708981.3155723,38,1.55,2.3
2019-11-16,8471.62,8543.0,8400.0,8491.02,177222838.38564816,41,1.55,2.3
2019-11-17,8490.74,8635.0,8350.68,8502.4,229995700.81158423,38,1.55,2.3
2019-11-18,8502.87,8503.52,8060.0,8187.17,358706174.8252184,38,1.55,2.3
2019-11-19,8186.5,8218.63,8003.0,8133.64,353463792.04443395,32,1.55,2.3
2019-11-20,8133.83,8264.29,8038.4,8098.01,263387575.485922,32,1.55,2.3
2019-11-21,8098.56,8134.73,7500.0,7627.74,455166676.2781802,30,1.55,2.3
2019-11-22,7627.79,7750.0,6790.0,7268.23,917881536.262084,20,1.55,2.3
2019-11-23,7268.23,7344.48,7080.01,7311.57,364446217.3737604,23,1.55,2.3
2019-11-24,7311.1,7330.39,6861.0,6903.28,481922941.3269758,21,1.55,2.3
2019-11-25,6900.23,7377.69,6515.0,7109.57,831628458.3049068,17,1.55,2.3
2019-11-26,7109.99,7340.0,7017.48,7156.14,469602476.91268086,21,1.55,2.3
2019-11-27,7154.75,7655.0,6840.0,7508.52,671646609.1695509,20,1.55,2.3
2019-11-28,7507.9,7643.0,7360.0,7419.49,427572714.94560075,32,1.5550000000000002,2.3
2019-11-29,7418.52,7850.0,7362.3,7739.68,463006956.68515134,31,1.56,2.3
2019-11-30,7740.99,7810.0,7441.0,7541.89,358749026.3607554,38,1.56,2.3
2019-12-01,7540.63,7541.85,7210.0,7390.89,446524917.2059704,25,1.56,2.3
2019-12-02,7391.5,7420.56,7151.1,7294.28,337889295.51018095,28,1.56,2.3
2019-12-03,7294.42,7400.0,7241.35,7292.71,242379261.10434756,28,1.55,2.3
2019-12-04,7292.71,7750.0,7067.0,7194.32,608623482.7599232,24,1.55,2.3
2019-12-05,7194.59,7485.0,7150.0,7389.0,434738864.7840124,21,1.55,2.3
2019-12-06,7389.0,7590.03,7305.0,7527.47,356905919.01556,29,1.55,2.3
2019-12-07,7527.8,7619.62,7470.16,7488.21,237000924.85530463,32,1.55,2.3
2019-12-08,7487.31,7564.0,7374.86,7510.11,223314325.61846468,28,1.55,2.3
2019-12-09,7510.11,7650.0,7273.0,7338.64,347471155.4826833,32,1.55,2.3
2019-12-10,7338.64,7407.6,7157.1,7224.13,363127435.3955167,26,1.55,2.3
2019-12-11,7224.15,7275.5,7125.66,7210.0,217095653.86658928,20,1.55,2.3
2019-12-12,7210.0,7295.0,7080.3,7198.08,303657479.492691,23,1.55,2.3
2019-12-13,7197.76,7309.05,7190.76,7258.48,199836160.23365223,22,1.55,2.3
2019-12-14,7257.37,7271.77,7012.0,7064.05,211004228.015854,27,1.5533333333333337,2.3
2019-12-15,7064.14,7200.3,7008.35,7118.59,187402764.56353113,21,1.5566666666666666,2.3
2019-12-16,7119.6,7150.0,6836.0,6891.72,307508569.89251375,24,1.56,2.3
2019-12-17,6891.44,6942.21,6560.0,6623.82,364087469.8222779,23,1.55,2.3
2019-12-18,6623.84,7440.0,6435.0,7277.83,654057202.1588289,15,1.55,2.3
2019-12-19,7277.83,7380.0,7038.31,7150.3,397407677.058565,21,1.55,2.3
2019-12-20,7151.31,7220.0,7079.5,7187.83,229842650.42149535,23,1.55,2.3
2019-12-21,7188.01,7190.58,7105.0,7132.75,139069157.08645767,23,1.55,2.3
2019-12-22,7131.59,7518.54,7122.47,7501.44,285577206.9406348,20,1.55,2.3
2019-12-23,7500.71,7695.38,7265.84,7317.09,510710431.7668603,33,1.55,2.3
2019-12-24,7317.3,7436.68,7157.04,7255.77,318428019.00091,25,1.55,2.3
2019-12-25,7255.77,7271.77,7128.86,7204.63,198273303.10954583,22,1.55,2.3
2019-12-26,7205.01,7435.0,7157.12,7202.0,263289798.9561876,39,1.55,2.3
2019-12-27,7202.0,7275.86,7076.42,7254.74,242214722.72289035,38,1.55,2.3
2019-12-28,7254.77,7365.01,7238.67,7316.14,196322192.43800187,37,1.55,2.3
2019-12-29,7315.36,7528.45,7288.0,7388.24,231731575.8282169,37,1.55,2.3
2019-12-30,7388.43,7408.24,7220.0,7246.0,216508875.51767525,40,1.55,2.3
2019-12-31,7246.0,7320.0,7145.01,7195.23,187518399.34504,38,1.55,2.3
2020-01-01,7195.24,7255.0,7175.15,7200.85,121214452.11606228,37,1.55,2.3
2020-01-02,7200.77,7212.5,6924.74,6965.71,225982341.3011403,39,1.55,2.3
2020-01-03,6965.49,7405.0,6871.04,7344.96,495098582.96203536,38,1.55,2.3
2020-01-04,7345.0,7404.0,7272.21,7354.11,219874240.93994808,38,1.55,2.3
2020-01-05,7354.19,7495.0,7318.0,7358.75,284848683.7891762,39,1.55,2.3
2020-01-06,7357.64,7795.34,7346.76,7758.0,413330481.2260492,41,1.55,2.3
2020-01-07,7758.9,8207.68,7723.71,8145.28,724202791.1429626,40,1.55,2.3
2020-01-08,8145.92,8455.0,7870.0,8055.98,926410232.6045058,51,1.55,2.3
2020-01-09,8054.72,8055.96,7750.0,7817.76,507258250.4748797,44,1.55,2.3
2020-01-10,7817.74,8199.0,7672.0,8197.02,652774220.3884369,41,1.54,2.3
2020-01-11,8198.86,8286.34,8003.16,8020.01,445034349.5647021,50,1.54,2.3
2020-01-12,8020.01,8197.0,7960.0,8184.98,309351920.45885,45,1.54,2.3
2020-01-13,8184.97,8196.0,8055.89,8110.34,252656965.35815012,49,1.54,2.3
2020-01-14,8110.34,8880.0,8105.54,8810.01,1032735180.8658738,56,1.54,2.3
2020-01-15,8814.64,8916.48,8564.0,8821.41,743712237.2790816,54,1.54,2.3
2020-01-16,8820.01,8859.81,8586.0,8720.01,451752380.28108114,55,1.54,2.3
2020-01-17,8720.15,9041.65,8672.44,8913.28,629568740.707009,54,1.55,2.3
2020-01-18,8913.27,8988.88,8806.38,8915.96,340852837.9160803,51,1.55,2.3
2020-01-19,8915.09,9198.98,8466.0,8701.7,623950864.2762928,53,1.55,2.3
2020-01-20,8701.72,8746.99,8521.28,8642.35,336447837.0018059,48,1.55,2.3
2020-01-21,8642.35,8789.0,8488.0,8736.03,316056704.984738,49,1.55,2.3
2020-01-22,8736.04,8818.0,8590.0,8682.36,252638888.21492553,52,1.55,2.3
2020-01-23,8682.77,8691.81,8306.39,8404.52,407428808.67533696,49,1.55,2.3
2020-01-24,8404.52,8528.02,8238.0,8439.0,349874174.79003936,40,1.55,2.3
2020-01-25,8438.99,8451.26,8254.9,8340.58,212869245.63589776,41,1.55,2.3
2020-01-26,8340.01,8618.13,8293.66,8615.0,263941925.272999,42,1.55,2.3
2020-01-27,8614.39,9000.0,8535.0,8907.57,473194952.8044688,50,1.55,2.3
2020-01-28,8907.57,9400.0,8862.4,9374.21,676593159.4823396,54,1.55,2.3
2020-01-29,9375.34,9449.24,9216.0,9301.53,503188568.8363578,57,1.55,2.3
2020-01-30,9301.57,9578.0,9204.44,9513.21,569652869.8196837,57,1.6,2.3
2020-01-31,9511.52,9530.22,9210.01,9352.89,425779010.4065367,55,1.59,2.3
2020-02-01,9351.71,9464.53,9281.0,9384.61,268137739.9933375,57,1.59,2.3
2020-02-02,9384.41,9477.03,9120.0,9331.51,428064088.6904683,57,1.59,2.3
2020-02-03,9331.59,9618.79,9234.0,9292.24,476379993.49247247,59,1.59,2.3
2020-02-04,9291.35,9350.0,9093.01,9197.02,491136137.2107625,56,1.59,2.3
2020-02-05,9197.02,9744.45,9177.22,9612.04,613540574.7818311,53,1.59,2.3
2020-02-06,9612.03,9862.57,9526.35,9772.0,631245079.8223813,61,1.59,2.3
2020-02-07,9772.0,9885.0,9730.0,9813.73,430744860.1814393,56,1.58,2.3
2020-02-08,9813.87,9940.0,9667.11,9895.05,427781790.200816,56,1.58,2.3
2020-02-09,9895.04,10166.0,9880.75,10151.75,437441704.9053964,56,1.58,2.3
2020-02-10,10151.72,10188.0,9756.0,9851.83,590091358.442907,57,1.58,2.3
2020-02-11,9851.74,10323.59,9700.0,10223.08,624970415.4054741,52,1.58,2.3
2020-02-12,10223.08,10450.0,10223.08,10326.46,629756037.5160786,61,1.58,2.3
2020-02-13,10325.33,10500.0,10080.0,10229.63,815507473.735361,65,1.58,2.3
2020-02-14,10227.78,10381.56,10111.37,10344.36,482455622.003626,63,1.58,2.303703703703704
2020-02-15,10344.36,10375.0,9801.0,9904.72,580845331.1747848,64,1.5825,2.307407407407408
2020-02-16,9904.46,10050.0,9638.12,9917.27,592584876.9040861,59,1.585,2.311111111111111
2020-02-17,9910.7,9964.16,9452.67,9706.0,680009637.6159953,49,1.5875,2.3148148148148144
2020-02-18,9706.0,10250.0,9576.01,10164.71,696870122.812608,53,1.59,2.3185185185185184
2020-02-19,10164.78,10250.0,9350.0,9593.79,547679966.9292257,50,1.59,2.322222222222222
2020-02-20,9594.65,9699.0,9400.0,9596.42,576020107.4626018,44,1.59,2.325925925925926
2020-02-21,9597.21,9755.51,9550.21,9677.05,408286949.8035292,44,1.58,2.329629629629629
2020-02-22,9677.05,9709.17,9560.02,9650.86,237544283.22525856,43,1.58,2.333333333333333
2020-02-23,9650.85,9990.0,9645.0,9936.4,371815095.46744496,46,1.58,2.337037037037037
2020-02-24,9936.4,9990.0,9473.56,9656.13,542081527.6408329,46,1.58,2.340740740740741
2020-02-25,9655.52,9675.0,9250.0,9315.84,514946930.5660231,44,1.58,2.344444444444444
2020-02-26,9316.48,9377.44,8633.63,8785.25,830717784.3790948,41,1.58,2.348148148148148
2020-02-27,8786.0,8971.77,8531.0,8823.21,636955872.7625463,39,1.58,2.351851851851852
2020-02-28,8823.25,8900.0,8445.0,8692.91,615664817.0103912,40,1.58,2.355555555555556
2020-02-29,8690.8,8790.0,8523.55,8523.61,318585951.9885324,38,1.5833333333333337,2.359259259259259
2020-03-01,8523.61,8750.0,8411.0,8531.88,375729315.25408256,39,1.586666666666667,2.3629629629629627
2020-03-02,8530.3,8965.75,8498.0,8915.24,528906629.5628192,38,1.59,2.3666666666666667
2020-03-03,8911.18,8919.65,8651.0,8760.07,484181096.3229558,38,1.59,2.3703703703703702
2020-03-04,8760.07,8848.29,8660.0,8750.87,338849891.95293546,40,1.09,2.374074074074074
2020-03-05,8750.99,9159.42,8746.54,9054.68,524102029.20478296,41,1.09,2.3777777777777778
2020-03-06,9054.64,9170.0,8985.5,9131.88,397598476.42056286,39,1.09,2.3814814814814813
2020-03-07,9130.89,9188.0,8835.0,8886.66,409983263.789138,38,1.09,2.3851851851851853
2020-03-08,8885.25,8886.76,8000.0,8033.31,656931544.7821604,33,1.09,2.388888888888889
2020-03-09,8034.76,8179.31,7632.01,7929.87,918787729.0855838,17,1.09,2.3925925925925924
2020-03-10,7929.87,8149.0,7728.01,7894.56,689700153.4490932,16,1.09,2.3962962962962964
2020-03-11,7894.57,7980.0,7590.0,7934.52,624465167.3648188,17,1.09,2.4
2020-03-12,7934.58,7966.17,4410.0,4800.0,1628590104.2222133,14,1.1,2.39
2020-03-13,4800.01,5955.0,3782.13,5578.6,2063819540.6389947,10,1.1,2.38
2020-03-14,5576.05,5640.52,5055.13,5172.06,736651880.9210789,8,0.8166666666666667,2.37
2020-03-15,5172.48,5940.0,5093.1,5361.3,753755706.4268771,12,0.5333333333333333,2.36
2020-03-16,5360.33,5365.42,4442.12,5028.97,1113690309.1015868,9,0.25,2.35
2020-03-17,5028.86,5525.0,4921.45,5312.64,793147908.2684975,8,0.25,2.34
2020-03-18,5312.64,5436.17,5009.37,5393.04,719748122.45302,11,0.25,2.33
2020-03-19,5393.26,6400.0,5252.53,6162.37,1164739707.514236,12,0.2,2.32
2020-03-20,6162.05,6900.0,5670.0,6208.36,1401734013.175202,9,0.15,2.31
2020-03-21,6204.57,6456.98,5860.02,6186.98,794962136.6384171,9,0.15,2.3
2020-03-22,6187.04,6407.87,5734.01,5816.19,722895653.5100614,11,0.15,2.29
2020-03-23,5816.05,6600.0,5688.0,6467.31,1015525672.0743864,10,0.15,2.28
2020-03-24,6465.25,6833.0,6371.33,6744.72,1001890515.2399886,12,0.12,2.27
2020-03-25,6744.69,6957.96,6450.0,6677.43,880250736.9079887,13,0.1,2.26
2020-03-26,6677.42,6780.0,6510.0,6737.36,552537189.4793514,14,0.1,2.25
2020-03-27,6737.27,6842.59,6261.0,6359.11,551326113.8552039,12,0.1,2.24
2020-03-28,6359.11,6360.0,6024.0,6236.65,577986706.1289365,8,0.0966666666666666,2.23
2020-03-29,6236.65,6266.0,5866.56,5881.42,383707122.50096285,12,0.0933333333333333,2.22
2020-03-30,5880.5,6599.0,5857.76,6394.38,747569726.4544197,10,0.09,2.21
2020-03-31,6394.45,6523.23,6321.4,6410.44,465780496.6224872,12,0.08,2.2
2020-04-01,6412.14,6679.94,6150.11,6642.92,618527468.834164,12,0.06,2.19
2020-04-02,6643.36,7198.0,6551.0,6794.09,1014494762.4416422,14,0.05,2.18
2020-04-03,6793.86,7048.0,6602.1,6734.1,710254017.100272,14,0.05,2.17
2020-04-04,6732.97,6990.41,6650.01,6856.99,495076283.5209042,12,0.05,2.16
2020-04-05,6857.41,6895.54,6677.52,6772.78,337062083.002028,12,0.05,2.15
2020-04-06,6772.78,7355.14,6765.0,7329.9,837357664.6519214,12,0.05,2.14
2020-04-07,7329.9,7459.69,7077.0,7197.32,757201786.6976631,20,0.05,2.13
2020-04-08,7197.32,7420.0,7150.0,7361.28,555122600.275026,21,0.05,2.12
2020-04-09,7360.26,7371.92,7108.08,7283.54,444741085.9037586,22,0.05,2.1100000000000003
2020-04-10,7283.54,7295.75,6739.98,6858.92,727281590.7719399,15,0.05,2.1
2020-04-11,6858.92,6944.3,6760.0,6876.83,311699573.516674,15,0.05,2.078125
2020-04-12,6876.84,7177.0,6780.0,6903.79,516235035.1865113,10,0.05,2.05625
2020-04-13,6903.79,6903.79,6575.0,6837.91,649390681.2485026,11,0.05,2.0343750000000003
2020-04-14,6838.04,6978.0,6754.28,6868.7,474794776.19211113,15,0.05,2.0125
2020-04-15,6868.57,6933.0,6605.0,6621.24,416947490.61569566,18,0.05,1.990625
2020-04-16,6621.25,7190.0,6468.27,7101.94,865277543.3946935,13,0.05,1.96875
2020-04-17,7101.99,7148.12,6972.98,7027.55,382334236.1694789,15,0.05,1.946875
2020-04-18,7026.78,7293.08,7014.4,7248.6,354845083.7761889,18,0.05,1.925
2020-04-19,7248.6,7266.15,7055.6,7120.74,326485586.9317384,16,0.05,1.903125
2020-04-20,7121.4,7220.0,6751.0,6826.83,629612368.7476892,15,0.05,1.88125
2020-04-21,6828.98,6940.0,6762.0,6841.37,411800606.08159715,17,0.05,1.859375
2020-04-22,6841.36,7156.38,6818.0,7125.14,431271646.1755991,19,0.05,1.8375
2020-04-23,7125.12,7738.0,7020.0,7482.39,756320213.5858521,19,0.04,1.815625
2020-04-24,7483.96,7615.96,7388.0,7505.0,452118137.7940016,20,0.05,1.79375
2020-04-25,7505.0,7705.0,7431.07,7538.67,331292050.77197313,24,0.0466666666666666,1.771875
2020-04-26,7539.03,7700.0,7480.0,7693.1,384202783.2747096,21,0.0433333333333333,1.75
2020-04-27,7693.1,7792.02,7606.0,7774.62,504025811.6512536,28,0.04,1.728125
2020-04-28,7773.51,7780.0,7659.12,7738.98,357391780.9307627,26,0.04,1.70625
2020-04-29,7738.58,8952.89,7710.05,8778.57,1536390177.0449488,26,0.04,1.684375
2020-04-30,8778.58,9460.0,8401.0,8620.0,1839283907.4625196,44,0.05,1.6625
2020-05-01,8620.0,9059.18,8613.56,8826.96,805640126.6308703,40,0.05,1.640625
2020-05-02,8825.67,9010.0,8753.0,8972.05,523838859.5442492,40,0.05,1.61875
2020-05-03,8972.58,9200.0,8712.0,8894.16,808427095.9321591,45,0.05,1.5968749999999998
2020-05-04,8894.15,8950.0,8522.0,8871.96,738343818.6939254,44,0.05,1.575
2020-05-05,8871.92,9118.58,8760.0,9021.83,683083018.8779808,40,0.05,1.553125
2020-05-06,9021.36,9395.0,8906.21,9142.92,972793508.4649074,42,0.05,1.53125
2020-05-07,9143.4,10067.0,9021.0,9986.4,1409783462.006364,49,0.05,1.509375
2020-05-08,9986.3,10035.96,9705.0,9800.01,997005843.7404792,55,0.05,1.4874999999999998
2020-05-09,9800.02,9914.25,9520.0,9539.4,795001351.6797024,56,0.05,1.465625
2020-05-10,9539.1,9574.83,8117.0,8722.77,1594996476.9756367,48,0.05,1.44375
2020-05-11,8722.77,9168.0,8200.0,8561.52,1468392820.7608037,40,0.05,1.421875
2020-05-12,8562.04,8978.26,8528.78,8810.79,760195457.0509585,39,0.05,1.4
2020-05-13,8810.99,9398.0,8792.99,9309.37,839725719.9602077,41,0.05,1.393103448275862
2020-05-14,9309.35,9939.0,9256.76,9791.98,1247456797.813666,40,0.05,1.386206896551724
2020-05-15,9791.97,9845.62,9150.0,9316.42,1099721375.8919055,44,0.05,1.379310344827586
2020-05-16,9315.96,9588.0,9220.0,9381.27,560547005.0259086,41,0.05,1.372413793103448
2020-05-17,9380.81,9888.0,9322.1,9680.04,663088800.815278,40,0.05,1.3655172413793102
2020-05-18,9681.11,9950.0,9464.23,9733.93,797622297.3261682,50,0.05,1.3586206896551722
2020-05-19,9733.93,9897.21,9474.0,9775.53,760713946.0085461,50,0.05,1.3517241379310343
2020-05-20,9775.13,9842.0,9326.0,9511.43,721190802.7634026,52,0.05,1.3448275862068966
2020-05-21,9511.43,9578.47,8815.0,9068.65,1002046265.9412596,49,0.05,1.3379310344827586
2020-05-22,9067.51,9271.0,8933.52,9170.0,537847834.4967086,42,0.05,1.331034482758621
2020-05-23,9170.0,9307.85,9070.0,9179.15,400407195.6289224,40,0.05,1.3241379310344827
2020-05-24,9179.01,9298.0,8700.0,8720.34,636787240.3733248,43,0.05,1.3172413793103448
2020-05-25,8718.14,8979.66,8642.72,8900.35,553545285.9140139,41,0.05,1.3103448275862069
2020-05-26,8900.35,9017.67,8700.0,8841.18,516455128.890688,39,0.05,1.303448275862069
2020-05-27,8841.0,9225.0,8811.73,9204.07,624660855.7800369,39,0.05,1.296551724137931
2020-05-28,9204.07,9625.47,9110.0,9575.89,693930106.1813825,41,0.05,1.289655172413793
2020-05-29,9575.87,9605.26,9330.0,9427.07,542758086.6064701,48,0.05,1.282758620689655
2020-05-30,9426.6,9740.0,9331.23,9697.72,530598690.0714505,48,0.05,1.2758620689655171
2020-05-31,9697.72,9700.0,9381.41,9448.27,461272298.85252047,51,0.05,1.2689655172413792
2020-06-01,9448.27,10380.0,9421.67,10200.77,749707596.6593573,50,0.05,1.2620689655172412
2020-06-02,10202.71,10228.99,9266.0,9518.04,1070060237.1302092,56,0.06,1.2551724137931033
2020-06-03,9518.02,9690.0,9365.21,9666.24,441928818.0430156,48,0.06,1.2482758620689656
2020-06-04,9666.32,9881.63,9450.0,9789.06,557234945.6467389,54,0.06,1.2413793103448276
2020-06-05,9788.14,9854.75,9581.0,9621.16,465200788.2036338,53,0.07,1.2344827586206897
2020-06-06,9621.17,9735.0,9531.05,9666.3,315604867.236149,54,0.07,1.2275862068965515
2020-06-07,9666.85,9802.0,9372.46,9746.99,556919603.7915448,54,0.07,1.2206896551724138
2020-06-08,9746.99,9800.0,9633.0,9782.01,395459395.8213373,53,0.07,1.2137931034482758
2020-06-09,9782.0,9877.0,9570.0,9772.43,447208895.8386984,52,0.07,1.206896551724138
2020-06-10,9772.44,9992.72,9704.18,9885.0,462384305.3511994,54,0.08,1.2
2020-06-11,9885.22,9964.0,9113.0,9280.4,902075648.5453848,52,0.08,1.2
2020-06-12,9278.88,9557.12,9232.51,9465.13,472007894.37567526,38,0.08,1.2
2020-06-13,9464.96,9494.73,9351.0,9473.34,261673162.2584724,38,0.0833333333333333,1.2
2020-06-14,9473.34,9480.99,9245.0,9342.1,282131272.3800662,40,0.0866666666666666,1.2
2020-06-15,9342.1,9495.0,8910.45,9426.02,793518842.5509843,37,0.09,1.2
2020-06-16,9426.05,9589.0,9373.09,9525.59,494458269.13979113,39,0.09,1.2
2020-06-17,9526.97,9565.0,9236.61,9465.14,453209812.22578067,38,0.09,1.2
2020-06-18,9465.13,9489.0,9280.0,9386.32,351649555.0725387,40,0.09,1.2
2020-06-19,9386.32,9438.3,9215.79,9310.23,423086965.1927383,39,0.0903703703703703,1.2
2020-06-20,9310.23,9395.0,9170.95,9358.95,282120360.5567526,38,0.0907407407407407,1.2
2020-06-21,9358.95,9422.0,9281.54,9294.69,227467940.6102112,37,0.0911111111111111,1.2
2020-06-22,9294.69,9780.0,9277.09,9685.69,550995799.0694705,38,0.0914814814814814,1.2
2020-06-23,9685.69,9720.0,9577.03,9624.89,395487616.460878,41,0.0918518518518518,1.2
2020-06-24,9624.33,9670.0,9208.0,9296.49,579426702.7966821,50,0.0922222222222222,1.2
2020-06-25,9298.33,9340.0,9009.69,9249.49,514396747.4047828,43,0.0925925925925925,1.2
2020-06-26,9249.49,9298.0,9045.45,9162.21,461347064.8295031,40,0.0929629629629629,1.2
2020-06-27,9162.21,9196.24,8833.0,9012.0,419606802.23720133,43,0.0933333333333333,1.2
2020-06-28,9012.0,9191.0,8948.06,9116.35,278721674.9221112,40,0.0937037037037037,1.2
2020-06-29,9116.16,9238.0,9024.67,9192.56,384206326.4706804,41,0.094074074074074,1.2
2020-06-30,9192.93,9205.0,9064.89,9138.55,287781334.51701576,44,0.0944444444444444,1.2
2020-07-01,9138.08,9292.0,9080.1,9232.0,354087627.1696612,42,0.0948148148148148,1.2
2020-07-02,9231.99,9261.96,8940.0,9086.54,417724468.8873568,42,0.0951851851851851,1.2
2020-07-03,9086.54,9125.0,9037.47,9058.26,263123750.4671724,41,0.0955555555555555,1.2
2020-07-04,9057.79,9190.0,9040.04,9135.46,240576054.91572312,40,0.0959259259259259,1.2
2020-07-05,9135.0,9145.24,8893.03,9069.41,308410443.6592152,38,0.0962962962962963,1.2
2020-07-06,9069.41,9375.0,9055.92,9344.2,502548376.20946366,40,0.0966666666666666,1.2
2020-07-07,9342.47,9379.42,9203.0,9257.39,320576525.3553498,43,0.097037037037037,1.2
2020-07-08,9257.4,9470.0,9231.0,9436.06,525344876.6999235,44,0.0974074074074074,1.2
2020-07-09,9436.06,9440.79,9160.0,9232.43,447640493.54432976,44,0.0977777777777777,1.2
