,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range,Average Precision,Average Recall,Average F1
191,0.45507246376811594,0.48188405797101447,850.3101609804993,0.5347826086956521,5.0,964.0343294218908,691.4055245870459,0.5652173913043478,0.4782608695652174,,,0.5101149425287356,0.5739130434782609,0.5102459154378478
192,0.46557971014492755,0.4746376811594203,893.8431418064487,0.5434782608695652,4.0,1063.1070300356562,753.6682450812843,0.5652173913043478,0.5,,,0.5188888888888888,0.5739130434782609,0.49612691485292554
193,0.4481884057971014,0.4655797101449275,913.8914555661388,0.5391304347826087,3.0,1084.150797886865,669.4570501425856,0.5869565217391305,0.5,,,0.510085117918135,0.7130434782608697,0.5925993143778987
194,0.46594202898550724,0.4728260869565216,874.1839913830818,0.5478260869565218,5.0,999.8215696916159,753.6682450812843,0.5869565217391305,0.5,,,0.5222091886608016,0.5826086956521739,0.5023631825895978
195,0.4702898550724637,0.49275362318840576,901.8066603928377,0.5608695652173912,5.0,964.0343294218908,868.1627901132433,0.5652173913043478,0.5434782608695652,,,0.5296982758620689,0.6956521739130433,0.6012851299643753
196,0.45942028985507244,0.4655797101449275,859.6774812945878,0.5434782608695652,5.0,892.2787274763516,753.6682450812843,0.5652173913043478,0.5,,,0.5199999999999999,0.5478260869565218,0.4880680725120238
197,0.48478260869565215,0.5271739130434783,798.6044340291224,0.5347826086956522,4.0,1038.7330942245035,664.1664083978972,0.5652173913043478,0.5,,,0.5211843711843712,0.49565217391304345,0.4914643129979265
198,0.5246376811594202,0.5706521739130435,1029.5014149781712,0.5565217391304349,2.0,1275.199461272927,663.8104390642964,0.6086956521739131,0.4782608695652174,,,0.5404251812788399,0.6260869565217391,0.5161931348221671
199,0.46739130434782605,0.4782608695652174,798.9159433883949,0.5434782608695652,5.0,892.9365468735717,703.7900996852891,0.5652173913043478,0.5217391304347826,,,0.5612637362637363,0.3565217391304348,0.39527243155326647
200,0.46847826086956523,0.48550724637681153,822.2401376059248,0.5260869565217392,5.0,905.0666826428134,753.6682450812843,0.5652173913043478,0.5,,,0.50625,0.4782608695652174,0.44469911442608445
201,0.5130434782608695,0.5289855072463768,933.1811030126449,0.48695652173913045,4.0,1131.3861173208693,832.356836655397,0.5434782608695652,0.41304347826086957,,,0.47776061776061773,0.7391304347826086,0.5802177858439201
