,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range
65,0.5551020408163265,0.5702947845804989,1136.2963576664292,0.5095238095238095,1.0,1171.1918511300491,996.71438381195,0.5119047619047619,0.5,174.47746731809912,0.011904761904761862
66,0.5462585034013605,0.5538548752834467,1154.801716217565,0.519047619047619,0.0,1171.1918511300491,1089.2411765676277,0.5476190476190477,0.5119047619047619,81.95067456242145,0.03571428571428581
67,0.5418367346938776,0.550453514739229,1189.7197890003984,0.5142857142857142,0.0,1263.8315404817945,1171.1918511300491,0.5238095238095238,0.5119047619047619,92.63968935174535,0.011904761904761973
68,0.5496598639455782,0.5663265306122449,1172.9616781178825,0.5142857142857142,0.0,1180.040986069215,1171.1918511300491,0.5238095238095238,0.5119047619047619,8.849134939165879,0.011904761904761973
69,0.5433106575963718,0.5510204081632653,1140.666416888093,0.5119047619047619,0.0,1235.8343825871618,1046.2639505397444,0.5476190476190477,0.4880952380952381,189.5704320474174,0.05952380952380959
70,0.5269841269841271,0.5379818594104309,1148.7175077675952,0.5214285714285714,0.0,1203.5754503243613,1039.8934464374197,0.5357142857142857,0.5119047619047619,163.68200388694163,0.023809523809523836
71,0.563265306122449,0.5714285714285714,1181.4597858624372,0.519047619047619,0.0,1263.8315404817945,1086.5507634707108,0.5357142857142857,0.5119047619047619,177.28077701108373,0.023809523809523836
72,0.5478458049886621,0.5544217687074829,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
73,0.5462585034013606,0.5606575963718822,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
74,0.5297052154195011,0.5600907029478458,1172.695111954127,0.5095238095238095,1.0,1513.040512742954,836.8594936375338,0.5833333333333334,0.42857142857142855,676.1810191054202,0.15476190476190482
75,0.5363945578231293,0.5521541950113379,1149.1711727341167,0.5142857142857142,0.0,1171.1918511300491,1073.068385665082,0.5238095238095238,0.5119047619047619,98.12346546496724,0.011904761904761973
76,0.5224489795918368,0.526077097505669,1162.111387400429,0.5119047619047619,0.0,1171.1918511300491,1125.7895324819483,0.5119047619047619,0.5119047619047619,45.402318648100845,0.0
77,0.5143990929705214,0.5215419501133787,1145.6071636611136,0.5095238095238095,0.0,1171.1918511300491,1043.2684137853719,0.5119047619047619,0.5,127.92343734467727,0.011904761904761862
78,0.5198412698412699,0.5272108843537415,1200.0360024180354,0.5142857142857142,0.0,1285.6629051699247,1171.1918511300491,0.5238095238095238,0.5119047619047619,114.47105403987553,0.011904761904761973
79,0.5261904761904763,0.5425170068027211,1176.5821195600881,0.5142857142857142,0.0,1208.3473615604385,1160.987682849855,0.5357142857142857,0.5,47.35967871058347,0.0357142857142857
80,0.5425170068027211,0.5510204081632653,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
81,0.5265306122448979,0.5374149659863945,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
82,0.5216553287981859,0.5238095238095238,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
83,0.5232426303854876,0.532312925170068,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
84,0.523809523809524,0.5408163265306123,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
85,0.5479591836734694,0.558390022675737,1192.6481049889335,0.5142857142857142,0.0,1278.4731204244706,1171.1918511300491,0.5238095238095238,0.5119047619047619,107.28126929442146,0.011904761904761973
86,0.5293650793650795,0.5379818594104309,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
87,0.5280045351473922,0.5385487528344671,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
88,0.5241496598639456,0.5277777777777778,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
