date,open,high,low,close,Volume USDT
2019-08-12 06:00:00,11399,11414.42,11340,11380.99,9005976.08
2019-08-12 05:00:00,11435.95,11453.2,11371.15,11399,7576153.04
2019-08-12 04:00:00,11446.44,11471.29,11420,11435.95,4475591.03
2019-08-12 03:00:00,11450,11465,11410,11446.44,7494911.65
2019-08-12 02:00:00,11494.76,11499,11420.06,11450,5540002.69
2019-08-12 01:00:00,11480.8,11539.3,11463.74,11494.76,5398186.75
2019-08-12 00:00:00,11549.97,11577.89,11450,11480.8,10495847.17
2019-08-11 23:00:00,11514.18,11599.98,11441.01,11549.97,15674811.19
2019-08-11 22:00:00,11503.27,11533,11480.02,11514.18,9334072.12
2019-08-11 21:00:00,11435,11566.37,11402.57,11503.27,23483919.93
2019-08-11 20:00:00,11383.14,11450,11301,11435,12912854.58
2019-08-11 19:00:00,11397.01,11409.32,11369.89,11383.14,3786993.9
2019-08-11 18:00:00,11372.02,11417,11360.69,11397.01,6334674.14
2019-08-11 17:00:00,11402.03,11420,11360,11372.02,5845465.04
2019-08-11 16:00:00,11378,11445.57,11362.77,11402.03,11110376.11
2019-08-11 15:00:00,11388.74,11418.3,11350.01,11378,7543539.36
2019-08-11 14:00:00,11404.22,11427,11372,11388.74,7468688.36
2019-08-11 13:00:00,11458.91,11482.65,11366.81,11404.22,10358829.15
2019-08-11 12:00:00,11469.94,11479.97,11406.53,11458.91,11067786.55
2019-08-11 11:00:00,11342.82,11482.86,11342.82,11469.94,24363820.15
2019-08-11 10:00:00,11364,11400,11330,11342.82,15443493.02
2019-08-11 09:00:00,11324.68,11425,11112.11,11364,41088066.01
2019-08-11 08:00:00,11371.71,11392.64,11286.46,11324.68,10896026.28
2019-08-11 07:00:00,11353.5,11376.99,11343.48,11371.71,10280920.56
2019-08-11 06:00:00,11374.91,11395.23,11330.11,11353.5,7607472.65
2019-08-11 05:00:00,11378.54,11391.99,11354.14,11374.91,7112394.03
2019-08-11 04:00:00,11399.1,11424.94,11373.01,11378.54,6519276.04
2019-08-11 03:00:00,11377.64,11421.05,11375.12,11399.1,5093968.98
2019-08-11 02:00:00,11365.17,11399.99,11365,11377.64,5857007.17
2019-08-11 01:00:00,11402.6,11411.84,11361.43,11365.17,8516092.75
2019-08-11 00:00:00,11309.31,11465,11286.3,11402.6,15445410.51
2019-08-10 23:00:00,11323.43,11368.19,11307.92,11309.31,6342057.6
2019-08-10 22:00:00,11335.54,11336.24,11270,11323.43,10531093.76
2019-08-10 21:00:00,11346.21,11390.33,11275,11335.54,9640800.68
2019-08-10 20:00:00,11329.1,11397,11316.96,11346.21,8286164.41
2019-08-10 19:00:00,11376.13,11379,11270,11329.1,8664287.91
2019-08-10 18:00:00,11383.37,11405,11325.91,11376.13,10055172.12
2019-08-10 17:00:00,11359.42,11431.65,11272.1,11383.37,23445598.6
2019-08-10 16:00:00,11413.87,11422.91,11330,11359.42,14990727.87
2019-08-10 15:00:00,11430.38,11443.43,11381.82,11413.87,19389301.77
2019-08-10 14:00:00,11469.13,11469.13,11368.88,11430.38,25075139.28
2019-08-10 13:00:00,11449.35,11517,11412.48,11469.13,46112760.38
2019-08-10 12:00:00,11395.23,11472.22,11310,11449.35,48557111.06
2019-08-10 11:00:00,11875.71,11879.78,11350,11395.23,94104710.42
2019-08-10 10:00:00,11892.24,11904.36,11851,11875.71,8883384.19
2019-08-10 09:00:00,11841.89,11897.65,11839.95,11892.24,8787286.45
2019-08-10 08:00:00,11829.75,11884.94,11827.28,11841.89,7886632.06
2019-08-10 07:00:00,11824.98,11856,11809.52,11829.75,7090759.07
2019-08-10 06:00:00,11847.48,11879.26,11801.9,11824.98,14848256.74
2019-08-10 05:00:00,11803.62,11890.2,11794,11847.48,8954629.74
2019-08-10 04:00:00,11839.03,11850,11795.47,11803.62,6219185.44
2019-08-10 03:00:00,11801.73,11839.04,11770,11839.03,11761440.64
2019-08-10 02:00:00,11897.05,11906.55,11751.61,11801.73,18626258.93
2019-08-10 01:00:00,11928.71,11940,11869,11897.05,12202594.7
2019-08-10 00:00:00,11879.99,11985,11878.07,11928.71,21495300.48
2019-08-09 23:00:00,11845,11901.36,11842.87,11879.99,8207614.58
2019-08-09 22:00:00,11928.11,11965,11832.31,11845,17002179.53
2019-08-09 21:00:00,11889.97,11933,11865.01,11928.11,17113122.14
2019-08-09 20:00:00,11837.18,11900,11825.6,11889.97,11281462.88
2019-08-09 19:00:00,11853.15,11910,11808.41,11837.18,28477001.51
2019-08-09 18:00:00,11809.07,11859.97,11801,11853.15,12816752.5
2019-08-09 17:00:00,11795.64,11823.26,11746.75,11809.07,11713825.29
2019-08-09 16:00:00,11743.37,11880,11700,11795.64,20658712.36
2019-08-09 15:00:00,11791.96,11793.31,11720,11743.37,11921074.0
2019-08-09 14:00:00,11828.88,11843.07,11700,11791.96,20026507.05
2019-08-09 13:00:00,11768.77,11896.46,11764.9,11828.88,22904545.27
2019-08-09 12:00:00,11705.01,11787.76,11700,11768.77,16421983.46
2019-08-09 11:00:00,11719.12,11778.36,11700,11705.01,12922235.12
2019-08-09 10:00:00,11765.21,11820,11700,11719.12,25224232.76
2019-08-09 09:00:00,11840.01,11859.94,11710,11765.21,28141539.47
2019-08-09 08:00:00,11873.42,11970,11806,11840.01,46744526.89
2019-08-09 07:00:00,11856.63,11900,11826.5,11873.42,18128176.09
2019-08-09 06:00:00,11860.44,11872.34,11804,11856.63,10328804.17
2019-08-09 05:00:00,11887.42,11900,11818.01,11860.44,11892484.57
2019-08-09 04:00:00,11871.07,11934.35,11869.6,11887.42,8951759.89
2019-08-09 03:00:00,11923,11950,11848.95,11871.07,11219763.45
2019-08-09 02:00:00,11892.91,11929.16,11864.72,11923,11728608.83
2019-08-09 01:00:00,11969.96,11970,11778,11892.91,21716352.97
2019-08-09 00:00:00,11999.77,12045.68,11887,11969.96,30148415.39
2019-08-08 23:00:00,11848.39,12060,11844.02,11999.77,54257568.63
2019-08-08 22:00:00,11754.76,11875,11754.76,11848.39,31010735.75
2019-08-08 21:00:00,11654.76,11790,11650,11754.76,16600175.29
2019-08-08 20:00:00,11615.82,11670.7,11550,11654.76,21653901.99
2019-08-08 19:00:00,11661.25,11683.83,11558.29,11615.82,20804376.33
2019-08-08 18:00:00,11592.9,11675.05,11531.62,11661.25,21287906.84
2019-08-08 17:00:00,11726.53,11750,11521,11592.9,49312830.76
2019-08-08 16:00:00,11692.81,11799.22,11670,11726.53,17670983.88
2019-08-08 15:00:00,11720.84,11769.57,11688.17,11692.81,14861757.63
2019-08-08 14:00:00,11679.89,11768.76,11645,11720.84,34407241.05
2019-08-08 13:00:00,11843.21,11853.16,11669.72,11679.89,33694923.45
2019-08-08 12:00:00,11826.85,11923,11770,11843.21,20110243.01
2019-08-08 11:00:00,11832.79,11914.96,11786,11826.85,17005927.06
2019-08-08 10:00:00,11874.99,11874.99,11809.86,11832.79,17976740.27
2019-08-08 09:00:00,11900.84,11944.7,11829.26,11874.99,19852152.58
2019-08-08 08:00:00,11919.98,11975,11865.01,11900.84,29831770.91
2019-08-08 07:00:00,11847.21,11920,11800.02,11919.98,26056151.07
2019-08-08 06:00:00,11921.59,11925.02,11757,11847.21,32690527.52
2019-08-08 05:00:00,11948.27,11950,11888,11921.59,9557337.41
2019-08-08 04:00:00,11955.96,11972.2,11873.93,11948.27,10629963.57
2019-08-08 03:00:00,11940.82,12000,11925.3,11955.96,21662141.5
2019-08-08 02:00:00,11899.92,11973.54,11883,11940.82,10500272.51
2019-08-08 01:00:00,11975,11975.01,11843,11899.92,14503457.37
2019-08-08 00:00:00,11975.03,12017.75,11885,11975,17941607.81
2019-08-07 23:00:00,11971.58,12016.02,11827.04,11975.03,24445398.05
2019-08-07 22:00:00,11945.12,12030,11883.03,11971.58,35858591.37
2019-08-07 21:00:00,11895.67,12079.51,11805.8,11945.12,35820818.47
2019-08-07 20:00:00,11792.77,11976.08,11616,11895.67,45358534.16
2019-08-07 19:00:00,11750.14,11818.96,11669.99,11792.77,22305752.44
2019-08-07 18:00:00,11790.39,11822,11750,11750.14,25522954.09
2019-08-07 17:00:00,11674.59,11793.53,11630.52,11790.39,27050747.73
2019-08-07 16:00:00,11662.75,11725.01,11487,11674.59,49759945.97
2019-08-07 15:00:00,12064.94,12093.18,11611,11662.75,71895067.85
2019-08-07 14:00:00,12034.25,12114.72,12011.9,12064.94,28901926.48
2019-08-07 13:00:00,11783.59,12141.17,11783.59,12034.25,115436149.21
2019-08-07 12:00:00,11743.94,11800,11707.08,11783.59,28864536.75
2019-08-07 11:00:00,11638.66,11745.8,11585,11743.94,27766711.31
2019-08-07 10:00:00,11631.23,11700,11630,11638.66,21818615.78
2019-08-07 09:00:00,11574.93,11665.43,11520,11631.23,16427828.39
2019-08-07 08:00:00,11538.61,11607.38,11463.14,11574.93,19735649.7
2019-08-07 07:00:00,11631.25,11645.44,11525.96,11538.61,20613242.41
2019-08-07 06:00:00,11615.96,11683.41,11570.46,11631.25,13252973.36
2019-08-07 05:00:00,11694.8,11725,11580.85,11615.96,18396611.13
2019-08-07 04:00:00,11640.43,11725.27,11606.49,11694.8,20607220.24
2019-08-07 03:00:00,11642.31,11670,11550,11640.43,22258641.67
2019-08-07 02:00:00,11526.89,11694.02,11521.78,11642.31,23407616.73
2019-08-07 01:00:00,11474.18,11575.94,11456.5,11526.89,16749865.41
2019-08-07 00:00:00,11481.69,11520,11382.84,11474.18,19501882.48
2019-08-06 23:00:00,11322.55,11515,11292.73,11481.69,28055237.16
2019-08-06 22:00:00,11382.41,11447,11226.7,11322.55,37969151.83
2019-08-06 21:00:00,11674.38,11677.16,11326,11382.41,56370538.5
2019-08-06 20:00:00,11710,11747,11615.05,11674.38,14597186.9
2019-08-06 19:00:00,11734.08,11761.4,11634.21,11710,20144657.42
2019-08-06 18:00:00,11713.34,11750,11682.13,11734.08,16259091.43
2019-08-06 17:00:00,11788.62,11836,11693.27,11713.34,30320326.89
2019-08-06 16:00:00,11700,11800,11666.66,11788.62,18510768.14
2019-08-06 15:00:00,11739.99,11760.93,11680,11700,21133451.28
2019-08-06 14:00:00,11799.96,11800,11680.77,11739.99,16772493.44
2019-08-06 13:00:00,11704.05,11799.99,11651.25,11799.96,25798247.75
2019-08-06 12:00:00,11777.65,11797.94,11570.03,11704.05,53164665.96
2019-08-06 11:00:00,11748.89,11846.63,11680,11777.65,40918910.28
2019-08-06 10:00:00,12220.36,12295,11600,11748.89,100230824.33
2019-08-06 09:00:00,12202.35,12259.52,12196.57,12220.36,16478449.4
2019-08-06 08:00:00,12185.24,12258.57,12176,12202.35,22640947.51
2019-08-06 07:00:00,12145.08,12330.7,12134.51,12185.24,65900455.33
2019-08-06 06:00:00,11827.92,12199,11810.83,12145.08,91955502.91
2019-08-06 05:00:00,11702.47,11828.3,11695.63,11827.92,22795790.82
2019-08-06 04:00:00,11709.82,11712.55,11650.62,11702.47,10819518.61
2019-08-06 03:00:00,11664.9,11734.95,11655,11709.82,20876789.76
2019-08-06 02:00:00,11692.8,11698.96,11572.41,11664.9,26153634.02
2019-08-06 01:00:00,11779.93,11810.74,11570,11692.8,43648803.62
2019-08-06 00:00:00,11828.8,11839.82,11705,11779.93,20584700.92
2019-08-05 23:00:00,11809.84,11850,11760,11828.8,12694547.16
2019-08-05 22:00:00,11742.41,11858.2,11730,11809.84,16375956.54
2019-08-05 21:00:00,11732.03,11794,11700,11742.41,12512735.41
2019-08-05 20:00:00,11752.44,11840,11702.55,11732.03,30063316.92
2019-08-05 19:00:00,11809.51,11822.22,11750,11752.44,15423141.78
2019-08-05 18:00:00,11775.6,11871.38,11753.82,11809.51,17539046.26
2019-08-05 17:00:00,11864.38,11937.52,11750,11775.6,39580956.59
2019-08-05 16:00:00,11749.97,11900,11715,11864.38,32507590.84
2019-08-05 15:00:00,11775.07,11775.13,11653.12,11749.97,31862862.72
2019-08-05 14:00:00,11745,11810.61,11720.82,11775.07,24503506.51
2019-08-05 13:00:00,11755.05,11795,11713,11745,18985733.08
2019-08-05 12:00:00,11777.64,11800,11700,11755.05,37389739.17
2019-08-05 11:00:00,11616.54,11778.76,11577,11777.64,34933636.14
2019-08-05 10:00:00,11720,11774,11550.44,11616.54,35959797.1
2019-08-05 09:00:00,11749.46,11749.99,11666.36,11720,19267064.61
2019-08-05 08:00:00,11671.2,11750,11653.06,11749.46,31208384.09
2019-08-05 07:00:00,11607.32,11848,11591.02,11671.2,52699440.44
2019-08-05 06:00:00,11531.67,11634.4,11484.65,11607.32,22693298.62
2019-08-05 05:00:00,11562,11571.85,11514,11531.67,14907954.16
2019-08-05 04:00:00,11562.97,11602.53,11521.52,11562,22098544.12
2019-08-05 03:00:00,11600,11648,11465.39,11562.97,33281181.89
2019-08-05 02:00:00,11409.94,11600,11355.83,11600,43612155.14
2019-08-05 01:00:00,11177.15,11460,11149.68,11409.94,61164880.73
2019-08-05 00:00:00,10929.23,11198,10927.8,11177.15,32762178.84
2019-08-04 23:00:00,10944.47,10979.61,10901,10929.23,21325804.56
2019-08-04 22:00:00,10944.94,11040,10917.18,10944.47,37135380.02
2019-08-04 21:00:00,10913.5,10968.58,10777,10944.94,26961392.72
2019-08-04 20:00:00,10921.14,10970,10891,10913.5,9303248.82
2019-08-04 19:00:00,10906.9,10939,10896.3,10921.14,7911668.17
2019-08-04 18:00:00,10896.69,10943.68,10880,10906.9,10264878.97
2019-08-04 17:00:00,10918.2,10941.2,10851,10896.69,13590338.38
2019-08-04 16:00:00,10944.15,10992.1,10877,10918.2,30284965.72
2019-08-04 15:00:00,10771.9,10973.53,10770,10944.15,50927221.87
2019-08-04 14:00:00,10657.86,10780,10655.68,10771.9,17569835.52
2019-08-04 13:00:00,10648.53,10703,10636.01,10657.86,8339283.81
2019-08-04 12:00:00,10668.56,10708.93,10630.84,10648.53,8571169.32
2019-08-04 11:00:00,10716.8,10724.96,10650,10668.56,6545703.09
2019-08-04 10:00:00,10739.47,10742.29,10680.02,10716.8,9096868.54
2019-08-04 09:00:00,10662.99,10739.78,10629.46,10739.47,10577317.1
2019-08-04 08:00:00,10670,10706.8,10660.18,10662.99,8424100.59
2019-08-04 07:00:00,10710,10714.16,10645,10670,10852157.39
2019-08-04 06:00:00,10609.68,10714.6,10595.6,10710,12501117.28
2019-08-04 05:00:00,10611.27,10670.67,10552,10609.68,18822478.17
2019-08-04 04:00:00,10755.02,10757.24,10577.77,10611.27,30939732.61
2019-08-04 03:00:00,10804,10808.21,10700,10755.02,18342657.64
2019-08-04 02:00:00,10849.11,10854.42,10793.59,10804,8516518.98
2019-08-04 01:00:00,10833.66,10880.2,10828.83,10849.11,7362500.22
2019-08-04 00:00:00,10816.86,10897,10805,10833.66,15932842.78
2019-08-03 23:00:00,10820.62,10826,10775.47,10816.86,5003605.68
2019-08-03 22:00:00,10830.86,10849,10773,10820.62,7326165.99
2019-08-03 21:00:00,10877.8,10889.77,10802,10830.86,8052990.06
2019-08-03 20:00:00,10850.6,10880,10812.04,10877.8,6804769.21
2019-08-03 19:00:00,10845.98,10904.77,10800.01,10850.6,19110602.73
2019-08-03 18:00:00,10829.55,10870.66,10796.4,10845.98,12906309.48
2019-08-03 17:00:00,10793.54,10850.59,10785.92,10829.55,14255789.08
2019-08-03 16:00:00,10733.05,10820,10710,10793.54,13607638.19
2019-08-03 15:00:00,10791.48,10809,10675.5,10733.05,14754900.61
2019-08-03 14:00:00,10796,10818.99,10775,10791.48,8589483.84
2019-08-03 13:00:00,10731.85,10828.55,10731.85,10796,19077698.14
2019-08-03 12:00:00,10743.92,10745.09,10662.15,10731.85,15581708.58
2019-08-03 11:00:00,10768.02,10783.34,10731.02,10743.92,6044684.62
2019-08-03 10:00:00,10763.38,10790,10733,10768.02,5959691.33
2019-08-03 09:00:00,10784.85,10875.89,10700,10763.38,18442244.73
2019-08-03 08:00:00,10827.78,10840.57,10746.41,10784.85,10222604.56
2019-08-03 07:00:00,10798.99,10848.63,10769.21,10827.78,8682762.97
2019-08-03 06:00:00,10777.9,10822.64,10758.72,10798.99,9091610.06
2019-08-03 05:00:00,10846.31,10862.43,10720,10777.9,20324836.85
2019-08-03 04:00:00,10778.52,10849.29,10777.86,10846.31,12796157.27
2019-08-03 03:00:00,10789.7,10838.98,10758.81,10778.52,19862131.06
2019-08-03 02:00:00,10642.17,10815,10590.17,10789.7,44870282.91
2019-08-03 01:00:00,10516.69,10666,10516.31,10642.17,29277278.65
2019-08-03 00:00:00,10523.75,10555.07,10497.93,10516.69,8217406.96
2019-08-02 23:00:00,10515.16,10545,10494.11,10523.75,9526612.22
2019-08-02 22:00:00,10408.77,10528,10401.63,10515.16,11770682.3
2019-08-02 21:00:00,10383.07,10458.92,10351.24,10408.77,11302449.14
2019-08-02 20:00:00,10444.41,10450,10361.75,10383.07,11187689.83
2019-08-02 19:00:00,10456.24,10462.53,10411.55,10444.41,9232225.37
2019-08-02 18:00:00,10441.33,10480.76,10410.02,10456.24,18092765.37
2019-08-02 17:00:00,10422.79,10469.35,10386.55,10441.33,22162717.55
2019-08-02 16:00:00,10612.14,10670,10350,10422.79,68079853.83
2019-08-02 15:00:00,10590,10643.56,10545,10612.14,24594318.37
2019-08-02 14:00:00,10544.88,10590,10508,10590,15564946.59
2019-08-02 13:00:00,10554.78,10573.27,10507.36,10544.88,20389893.13
2019-08-02 12:00:00,10467.17,10565.43,10462.17,10554.78,15910451.7
2019-08-02 11:00:00,10495.8,10536.41,10465,10467.17,11726931.01
2019-08-02 10:00:00,10443.92,10511.98,10439.94,10495.8,10940048.29
2019-08-02 09:00:00,10500.98,10540.18,10435.78,10443.92,17149243.62
2019-08-02 08:00:00,10531.45,10534.59,10464.33,10500.98,16862467.56
2019-08-02 07:00:00,10455.31,10570,10453.47,10531.45,25092683.1
2019-08-02 06:00:00,10432.39,10500,10416,10455.31,23967816.9
2019-08-02 05:00:00,10369.12,10432.39,10360.47,10432.39,10819734.22
2019-08-02 04:00:00,10335.77,10390.85,10314.8,10369.12,7475888.98
2019-08-02 03:00:00,10376.98,10410,10322.1,10335.77,13123587.06
2019-08-02 02:00:00,10384.93,10406.76,10370,10376.98,9248167.42
2019-08-02 01:00:00,10374.99,10399.99,10355.96,10384.93,7471076.82
2019-08-02 00:00:00,10374.99,10440.61,10281.35,10374.99,21412861.89
2019-08-01 23:00:00,10374.88,10407.86,10353.55,10374.99,15728978.71
2019-08-01 22:00:00,10406.98,10430.82,10345.12,10374.88,14261133.99
2019-08-01 21:00:00,10387,10424.58,10338,10406.98,16681359.35
2019-08-01 20:00:00,10283.73,10467.86,10270.3,10387,48096339.37
2019-08-01 19:00:00,10170.36,10341.78,10168.55,10283.73,35564915.34
2019-08-01 18:00:00,10085.44,10192.63,10073.53,10170.36,22833693.19
2019-08-01 17:00:00,10051.71,10105.04,10011.29,10085.44,15269992.61
2019-08-01 16:00:00,10013.86,10056.47,9991.66,10051.71,11461366.05
2019-08-01 15:00:00,9994.68,10020,9956,10013.86,9052928.05
2019-08-01 14:00:00,10045.17,10047.61,9973.75,9994.68,12589264.11
2019-08-01 13:00:00,10024.33,10060,10005.7,10045.17,12560573.3
2019-08-01 12:00:00,9962.86,10040.98,9960,10024.33,27202962.1
2019-08-01 11:00:00,9943.99,9977.99,9925.02,9962.86,9998418.54
2019-08-01 10:00:00,9970.71,9972.86,9903.69,9943.99,13421648.21
2019-08-01 09:00:00,9968.72,9974.46,9924.05,9970.71,10835845.4
2019-08-01 08:00:00,9960.19,9994,9956.36,9968.72,5656559.78
2019-08-01 07:00:00,9956.7,9990,9935.27,9960.19,10659328.82
2019-08-01 06:00:00,9908.55,9972.22,9878,9956.7,17847393.79
2019-08-01 05:00:00,9977.28,9989,9863.46,9908.55,15493692.99
2019-08-01 04:00:00,9988.02,9999.96,9935.39,9977.28,11752814.48
2019-08-01 03:00:00,10029.27,10029.88,9966.38,9988.02,11179127.48
2019-08-01 02:00:00,10020.29,10038.56,9988.88,10029.27,8444553.15
2019-08-01 01:00:00,10043.02,10065.07,9980,10020.29,11436738.72
2019-08-01 00:00:00,10080.53,10155.06,10030.11,10043.02,20699773.98
2019-07-31 23:00:00,10000.83,10091.73,9991.51,10080.53,9851910.93
2019-07-31 22:00:00,10050,10053.64,9966.18,10000.83,8863681.99
2019-07-31 21:00:00,10011.19,10052.18,9987.39,10050,5762438.93
2019-07-31 20:00:00,9979.89,10059.98,9979.89,10011.19,9103032.47
2019-07-31 19:00:00,9974.64,10000,9950,9979.89,6966448.76
2019-07-31 18:00:00,10022.46,10025,9933.99,9974.64,12823940.81
2019-07-31 17:00:00,9965.88,10028.24,9935.98,10022.46,13725140.84
2019-07-31 16:00:00,10049.64,10109.8,9931,9965.88,29545200.1
2019-07-31 15:00:00,9939.33,10086.79,9936.88,10049.64,33062045.85
2019-07-31 14:00:00,9955.19,10019.89,9905,9939.33,32014743.2
2019-07-31 13:00:00,9829.57,9958.99,9823,9955.19,24375621.77
2019-07-31 12:00:00,9758.1,9880,9755.64,9829.57,34166113.6
2019-07-31 11:00:00,9770.22,9774.9,9729.51,9758.1,7270059.7
2019-07-31 10:00:00,9754.15,9786.12,9742.6,9770.22,8624398.64
2019-07-31 09:00:00,9755.73,9766.83,9718.59,9754.15,9499230.85
2019-07-31 08:00:00,9733.71,9772.54,9730.2,9755.73,7453236.55
2019-07-31 07:00:00,9777.02,9809.99,9724.07,9733.71,12538207.67
2019-07-31 06:00:00,9706.14,9790,9688.98,9777.02,13112731.58
2019-07-31 05:00:00,9673.73,9777,9666.57,9706.14,14618293.9
2019-07-31 04:00:00,9668.96,9677,9641.21,9673.73,5080563.84
2019-07-31 03:00:00,9665.88,9687.95,9631.06,9668.96,7239108.1
2019-07-31 02:00:00,9696.05,9698.96,9662.58,9665.88,14051465.76
2019-07-31 01:00:00,9691.42,9720,9640,9696.05,26464568.0
2019-07-31 00:00:00,9574.21,9699,9555,9691.42,15652195.16
2019-07-30 23:00:00,9561.64,9595.01,9555.67,9574.21,4347753.1
2019-07-30 22:00:00,9577.14,9629,9548.27,9561.64,16433159.49
2019-07-30 21:00:00,9537.08,9585,9512.66,9577.14,6382075.45
2019-07-30 20:00:00,9598.52,9617.69,9520,9537.08,8618682.03
2019-07-30 19:00:00,9624.64,9648.97,9502.21,9598.52,13671562.6
2019-07-30 18:00:00,9612.55,9650.55,9562.84,9624.64,13211854.26
2019-07-30 17:00:00,9684.85,9684.85,9577.78,9612.55,16508033.46
2019-07-30 16:00:00,9682.35,9714,9655,9684.85,15776530.5
2019-07-30 15:00:00,9558.25,9714.28,9557.78,9682.35,32320738.87
2019-07-30 14:00:00,9541.88,9577.8,9537.69,9558.25,9220054.81
2019-07-30 13:00:00,9536.53,9554.88,9525.3,9541.88,9566325.59
2019-07-30 12:00:00,9522.9,9588,9514,9536.53,23797813.56
2019-07-30 11:00:00,9502.93,9564.86,9450,9522.9,29451350.97
2019-07-30 10:00:00,9487.43,9526,9465.35,9502.93,6302385.44
2019-07-30 09:00:00,9478.31,9500.26,9468.62,9487.43,4047156.05
2019-07-30 08:00:00,9501.29,9521.94,9460.02,9478.31,5279964.66
2019-07-30 07:00:00,9504.77,9513.59,9480.22,9501.29,5949774.32
2019-07-30 06:00:00,9452.89,9530,9450.43,9504.77,8564809.85
2019-07-30 05:00:00,9445.13,9474.03,9427,9452.89,15652812.73
2019-07-30 04:00:00,9441.29,9460.9,9430,9445.13,6612065.25
2019-07-30 03:00:00,9425.55,9453.58,9403,9441.29,8076812.08
2019-07-30 02:00:00,9465.25,9488.94,9402,9425.55,21461554.31
2019-07-30 01:00:00,9532.58,9534,9460.71,9465.25,6668212.2
2019-07-30 00:00:00,9507.64,9539,9503.07,9532.58,5879212.95
2019-07-29 23:00:00,9532.3,9542.99,9450,9507.64,11608340.11
2019-07-29 22:00:00,9511.44,9549,9483.33,9532.3,5212636.1
2019-07-29 21:00:00,9526.46,9548.92,9509.95,9511.44,3877964.59
2019-07-29 20:00:00,9487.63,9538.11,9470,9526.46,5734854.06
2019-07-29 19:00:00,9519.55,9530.67,9480,9487.63,4742965.88
2019-07-29 18:00:00,9499.52,9534.55,9451.94,9519.55,7990810.42
2019-07-29 17:00:00,9552.05,9566.61,9425.02,9499.52,14418274.27
2019-07-29 16:00:00,9539.64,9693.98,9411.31,9552.05,27546998.02
2019-07-29 15:00:00,9556.1,9600,9502.08,9539.64,10165263.48
2019-07-29 14:00:00,9569.65,9605.99,9525.55,9556.1,10436177.98
2019-07-29 13:00:00,9550.36,9635.96,9505.94,9569.65,15774779.28
2019-07-29 12:00:00,9484.96,9559.53,9470.21,9550.36,8251497.59
2019-07-29 11:00:00,9511.69,9533,9465.13,9484.96,7334490.63
2019-07-29 10:00:00,9494.08,9544,9456.14,9511.69,9527468.82
2019-07-29 09:00:00,9573.26,9584.98,9395,9494.08,17808303.55
2019-07-29 08:00:00,9625.95,9650,9525.01,9573.26,9905597.72
2019-07-29 07:00:00,9606.67,9625.95,9591.94,9625.95,5318332.28
2019-07-29 06:00:00,9613.61,9622,9570,9606.67,6246238.55
2019-07-29 05:00:00,9663.33,9672.64,9583,9613.61,9898142.97
2019-07-29 04:00:00,9638.46,9684.7,9636.45,9663.33,5208509.11
2019-07-29 03:00:00,9643.31,9665.67,9626,9638.46,5046835.1
2019-07-29 02:00:00,9674.15,9679.78,9624,9643.31,9190496.25
2019-07-29 01:00:00,9531.84,9729,9528.48,9674.15,35709912.05
2019-07-29 00:00:00,9541.54,9550,9493.25,9531.84,10258983.91
2019-07-28 23:00:00,9500,9550,9445,9541.54,34300148.84
2019-07-28 22:00:00,9466.32,9580,9165,9500,75753133.78
2019-07-28 21:00:00,9540,9546.96,9461,9466.32,6726519.28
2019-07-28 20:00:00,9555.68,9573.09,9500,9540,7950039.41
2019-07-28 19:00:00,9567.49,9577.32,9550.15,9555.68,2984556.77
2019-07-28 18:00:00,9564.2,9590,9546.38,9567.49,5493470.59
2019-07-28 17:00:00,9546.98,9581.03,9536.26,9564.2,6038542.67
2019-07-28 16:00:00,9522.47,9594.99,9515.46,9546.98,9042218.0
2019-07-28 15:00:00,9503.72,9559.18,9500.26,9522.47,7594075.11
2019-07-28 14:00:00,9505.32,9557.06,9495.01,9503.72,6945278.59
2019-07-28 13:00:00,9515.49,9522.74,9475.75,9505.32,5300029.69
2019-07-28 12:00:00,9534.98,9546.31,9493.36,9515.49,8101551.82
2019-07-28 11:00:00,9464.72,9579,9453.85,9534.98,10902430.35
2019-07-28 10:00:00,9475,9492.32,9430.17,9464.72,8124872.04
2019-07-28 09:00:00,9515.03,9530,9472,9475,5681064.68
2019-07-28 08:00:00,9493.11,9534,9478.25,9515.03,6736728.73
2019-07-28 07:00:00,9514.09,9534.15,9485.01,9493.11,4393975.02
2019-07-28 06:00:00,9514.59,9550,9470,9514.09,6450408.64
2019-07-28 05:00:00,9515.94,9549.21,9506.54,9514.59,6444092.08
2019-07-28 04:00:00,9480.56,9578.17,9478.64,9515.94,10724013.69
2019-07-28 03:00:00,9468.57,9496,9456.92,9480.56,4133484.16
2019-07-28 02:00:00,9492.97,9505.51,9464.71,9468.57,5338145.47
2019-07-28 01:00:00,9424,9497.5,9422.19,9492.97,5479782.44
2019-07-28 00:00:00,9476.52,9488.26,9370,9424,8719685.4
2019-07-27 23:00:00,9453.13,9540,9422.38,9476.52,10025700.27
2019-07-27 22:00:00,9518.8,9535,9343.3,9453.13,16137652.78
2019-07-27 21:00:00,9454.02,9541.47,9450,9518.8,8649775.11
2019-07-27 20:00:00,9411.61,9463.49,9385,9454.02,5770874.62
2019-07-27 19:00:00,9401.09,9465.81,9383.18,9411.61,5060174.23
2019-07-27 18:00:00,9456.34,9467.88,9377,9401.09,8442208.08
2019-07-27 17:00:00,9436.02,9480,9421.25,9456.34,6298367.0
