date,open,high,low,close,Volume USDT,fng_value
2021-02-28 16:00:00,43391.14000000,43934.56000000,43000.00000000,43514.78000000,203706183.12276087,55
2021-02-28 17:00:00,43514.77000000,43942.62000000,43085.00000000,43119.02000000,143500534.33324752,55
2021-02-28 18:00:00,43123.42000000,43779.96000000,43001.00000000,43677.39000000,116189047.22323296,55
2021-02-28 19:00:00,43683.79000000,44521.66000000,43434.22000000,44405.32000000,124222953.03989421,55
2021-02-28 20:00:00,44402.88000000,44960.00000000,44088.00000000,44860.38000000,120993189.49728925,55
2021-02-28 21:00:00,44866.37000000,45380.21000000,44845.88000000,45129.52000000,163044265.62454782,55
2021-02-28 22:00:00,45129.52000000,45362.35000000,44755.10000000,45180.00000000,89784874.35224988,55
2021-02-28 23:00:00,45179.99000000,45919.61000000,44850.00000000,45135.66000000,160912377.37182900,55
2021-03-01 00:00:00,45134.11000000,46571.30000000,44950.53000000,46217.19000000,225513040.97302689,38
2021-03-01 01:00:00,46217.18000000,46492.33000000,45850.00000000,46161.83000000,123992734.60490434,38
2021-03-01 02:00:00,46166.16000000,46796.94000000,46102.84000000,46419.56000000,136131784.14017812,38
2021-03-01 03:00:00,46414.70000000,46540.31000000,46204.08000000,46336.37000000,91409715.99835350,38
2021-03-01 04:00:00,46336.38000000,46688.13000000,45959.70000000,46458.33000000,99623997.43976883,38
2021-03-01 05:00:00,46474.53000000,46486.33000000,45980.00000000,46200.47000000,99418827.42803201,38
2021-03-01 06:00:00,46200.46000000,46272.38000000,45641.02000000,45857.30000000,113251774.58884000,38
2021-03-01 07:00:00,45857.30000000,46425.61000000,45837.28000000,46288.18000000,127185633.65512986,38
2021-03-01 08:00:00,46291.87000000,47300.00000000,46272.10000000,47009.38000000,229398351.72244389,38
2021-03-01 09:00:00,47009.38000000,47500.00000000,46900.00000000,47350.12000000,183805805.57094061,38
2021-03-01 10:00:00,47347.51000000,47714.61000000,46968.00000000,47615.66000000,179579344.64943491,38
2021-03-01 11:00:00,47615.66000000,48050.00000000,47400.00000000,47722.78000000,274969148.28367645,38
2021-03-01 12:00:00,47722.42000000,48044.63000000,47450.32000000,47913.80000000,152215160.11143974,38
2021-03-01 13:00:00,47913.80000000,48441.96000000,47757.78000000,47799.33000000,252041307.30553061,38
2021-03-01 14:00:00,47799.34000000,48564.03000000,47580.10000000,48083.04000000,219732963.70363260,38
2021-03-01 15:00:00,48083.04000000,49298.00000000,48065.54000000,49188.00000000,281053341.77638509,38
2021-03-01 16:00:00,49187.99000000,49469.99000000,48530.36000000,49065.40000000,286091759.29871188,38
2021-03-01 17:00:00,49069.60000000,49200.00000000,48527.27000000,48565.00000000,171459146.32915217,38
2021-03-01 18:00:00,48565.00000000,48777.71000000,48233.33000000,48465.27000000,151243496.69571990,38
2021-03-01 19:00:00,48465.27000000,48700.00000000,48019.06000000,48262.83000000,108246561.65351669,38
2021-03-01 20:00:00,48262.66000000,48916.55000000,47876.00000000,48512.40000000,217115102.90005244,38
2021-03-01 21:00:00,48512.99000000,48872.00000000,48338.25000000,48784.09000000,97812320.09828620,38
2021-03-01 22:00:00,48784.46000000,49300.00000000,48588.89000000,49137.73000000,92252313.95743198,38
2021-03-01 23:00:00,49137.73000000,49790.00000000,49064.62000000,49587.03000000,143972161.98113952,38
2021-03-02 00:00:00,49595.76000000,50200.00000000,49278.94000000,49354.62000000,216488087.59988408,78
2021-03-02 01:00:00,49354.63000000,49699.93000000,48710.00000000,49368.60000000,130190243.85463369,78
2021-03-02 02:00:00,49368.60000000,49777.00000000,49045.45000000,49272.74000000,143869485.52624628,78
2021-03-02 03:00:00,49272.74000000,49398.00000000,48825.00000000,48974.75000000,104756035.22156957,78
2021-03-02 04:00:00,48974.74000000,49243.00000000,48544.75000000,49159.16000000,108239030.17290433,78
2021-03-02 05:00:00,49159.16000000,49402.07000000,48660.28000000,48672.07000000,95318839.01138939,78
2021-03-02 06:00:00,48673.88000000,48846.03000000,48333.00000000,48638.36000000,132803863.87494007,78
2021-03-02 07:00:00,48631.58000000,48833.10000000,48301.36000000,48331.61000000,110625788.74445659,78
2021-03-02 08:00:00,48331.60000000,49222.00000000,48270.69000000,48858.08000000,146165949.21175821,78
2021-03-02 09:00:00,48861.23000000,49265.54000000,48861.22000000,49144.23000000,111331476.44254829,78
2021-03-02 10:00:00,49144.22000000,49263.95000000,48550.00000000,48721.09000000,109735288.60017008,78
2021-03-02 11:00:00,48721.09000000,49047.06000000,48550.00000000,48844.13000000,89672315.55733889,78
2021-03-02 12:00:00,48844.14000000,49117.00000000,48568.98000000,48811.03000000,94695646.41897205,78
2021-03-02 13:00:00,48807.45000000,49076.70000000,48712.70000000,49000.00000000,102661918.65693999,78
2021-03-02 14:00:00,49000.00000000,49699.99000000,48769.32000000,48899.31000000,204406128.59988017,78
2021-03-02 15:00:00,48899.30000000,49043.99000000,48380.83000000,48676.08000000,154673872.36398197,78
2021-03-02 16:00:00,48676.09000000,48718.18000000,47265.79000000,47520.01000000,257575962.00608259,78
2021-03-02 17:00:00,47519.58000000,47982.45000000,47200.00000000,47852.63000000,174456947.30407828,78
2021-03-02 18:00:00,47852.63000000,48030.48000000,47526.31000000,47678.38000000,95233303.89670687,78
2021-03-02 19:00:00,47678.38000000,47944.43000000,47144.22000000,47467.43000000,131747693.06842034,78
2021-03-02 20:00:00,47467.43000000,47643.28000000,47047.60000000,47529.57000000,116231937.36985676,78
2021-03-02 21:00:00,47529.57000000,47870.00000000,47273.01000000,47407.03000000,91943475.69137602,78
2021-03-02 22:00:00,47407.25000000,47960.00000000,47331.96000000,47789.87000000,59837463.58720565,78
2021-03-02 23:00:00,47793.36000000,48489.24000000,47719.70000000,48440.65000000,137811317.12811264,78
2021-03-03 00:00:00,48436.61000000,48745.13000000,48100.71000000,48507.96000000,122798419.62848665,78
2021-03-03 01:00:00,48514.80000000,48882.43000000,48458.38000000,48848.63000000,80018499.29918459,78
2021-03-03 02:00:00,48848.63000000,49000.51000000,48528.92000000,48594.07000000,75752054.89001707,78
2021-03-03 03:00:00,48594.06000000,48839.27000000,48494.53000000,48704.75000000,57663580.92956713,78
2021-03-03 04:00:00,48704.75000000,49327.70000000,48653.09000000,49105.47000000,136996237.70821637,78
2021-03-03 05:00:00,49105.47000000,49466.69000000,48837.00000000,49079.64000000,106340109.61150006,78
2021-03-03 06:00:00,49078.59000000,49637.39000000,49078.59000000,49529.90000000,146185107.96353998,78
2021-03-03 07:00:00,49529.90000000,49960.00000000,49474.11000000,49752.97000000,138931530.68384826,78
2021-03-03 08:00:00,49752.97000000,50998.00000000,49752.97000000,50909.41000000,277024353.58012751,78
2021-03-03 09:00:00,50909.40000000,51495.00000000,50720.00000000,51445.31000000,261126093.92694194,78
2021-03-03 10:00:00,51445.31000000,51756.05000000,51187.07000000,51414.19000000,232747613.88113270,78
2021-03-03 11:00:00,51414.19000000,51777.00000000,51155.33000000,51666.33000000,226230013.96903974,78
2021-03-03 12:00:00,51665.83000000,52575.17000000,51355.00000000,52540.04000000,296992452.13045612,78
2021-03-03 13:00:00,52547.23000000,52640.00000000,51188.31000000,51559.50000000,298239335.78139556,78
2021-03-03 14:00:00,51559.63000000,51564.15000000,50651.00000000,50776.36000000,360402221.17815262,78
2021-03-03 15:00:00,50776.35000000,51155.00000000,50481.00000000,50767.36000000,229708968.53050298,78
2021-03-03 16:00:00,50767.35000000,51444.90000000,50750.02000000,51077.00000000,254824653.29664886,78
2021-03-03 17:00:00,51077.00000000,51449.84000000,50825.18000000,51307.78000000,138068361.30626659,78
2021-03-03 18:00:00,51305.50000000,51600.00000000,51100.00000000,51233.11000000,119154743.77854526,78
2021-03-03 19:00:00,51233.11000000,51257.29000000,50260.00000000,50857.17000000,164086181.75125293,78
2021-03-03 20:00:00,50857.17000000,51172.62000000,50431.37000000,50521.40000000,103090865.08911168,78
2021-03-03 21:00:00,50523.93000000,51123.00000000,50364.64000000,50958.60000000,88022811.63217602,78
2021-03-03 22:00:00,50956.10000000,51356.86000000,50500.00000000,50577.34000000,91937030.51610346,78
2021-03-03 23:00:00,50577.33000000,51068.99000000,50301.50000000,50349.37000000,103180016.47848618,78
2021-03-04 00:00:00,50349.37000000,51147.05000000,49850.81000000,50894.48000000,197918438.70191361,84
2021-03-04 01:00:00,50894.48000000,51622.94000000,50714.28000000,51475.19000000,155800990.35958906,84
2021-03-04 02:00:00,51475.14000000,51773.88000000,50790.55000000,50791.63000000,127904320.77595812,84
2021-03-04 03:00:00,50792.02000000,51033.47000000,49401.30000000,49574.89000000,246022529.21847696,84
2021-03-04 04:00:00,49574.89000000,49811.66000000,49010.10000000,49065.33000000,197194266.54437518,84
2021-03-04 05:00:00,49065.32000000,49698.43000000,49034.81000000,49661.35000000,140413615.69223364,84
2021-03-04 06:00:00,49664.40000000,49870.00000000,49237.49000000,49393.07000000,131018764.94435118,84
2021-03-04 07:00:00,49393.08000000,49816.00000000,49320.00000000,49696.49000000,110828678.90419889,84
2021-03-04 08:00:00,49701.37000000,50756.23000000,49688.46000000,50221.61000000,205017535.42104988,84
2021-03-04 09:00:00,50221.67000000,50225.00000000,48524.86000000,49069.98000000,293836706.53748163,84
2021-03-04 10:00:00,49069.99000000,49562.49000000,48747.46000000,49219.42000000,155318797.62700935,84
2021-03-04 11:00:00,49216.96000000,49499.00000000,48898.64000000,49323.32000000,116380363.77900442,84
2021-03-04 12:00:00,49323.31000000,49764.92000000,49113.63000000,49355.84000000,125917611.75631470,84
2021-03-04 13:00:00,49355.85000000,49710.00000000,48721.43000000,49633.44000000,166619030.46277974,84
2021-03-04 14:00:00,49633.44000000,50569.41000000,49205.13000000,49422.53000000,245794766.67514644,84
2021-03-04 15:00:00,49422.53000000,49812.41000000,48829.07000000,49412.60000000,203320373.60060322,84
2021-03-04 16:00:00,49412.60000000,50033.92000000,49300.01000000,49693.59000000,135736787.73498519,84
2021-03-04 17:00:00,49694.60000000,49927.34000000,48319.36000000,48508.07000000,242741823.79543321,84
2021-03-04 18:00:00,48508.01000000,48666.66000000,47588.52000000,47600.01000000,286835970.47422675,84
2021-03-04 19:00:00,47600.00000000,48394.04000000,47596.29000000,48000.36000000,177510471.16833480,84
2021-03-04 20:00:00,48000.37000000,48270.99000000,47500.00000000,48221.00000000,146501948.75320175,84
2021-03-04 21:00:00,48221.00000000,48434.68000000,47800.00000000,47955.77000000,94901008.52759783,84
2021-03-04 22:00:00,47955.78000000,48350.00000000,47859.16000000,48249.99000000,64853394.20502821,84
2021-03-04 23:00:00,48249.99000000,48710.94000000,48049.00000000,48374.09000000,111449045.19746825,84
2021-03-05 00:00:00,48374.09000000,48376.20000000,46512.90000000,46829.84000000,328721516.54924524,77
2021-03-05 01:00:00,46829.84000000,47000.00000000,46300.00000000,46709.94000000,206693722.64967049,77
2021-03-05 02:00:00,46709.95000000,47180.85000000,46366.33000000,47108.28000000,156723197.32219965,77
2021-03-05 03:00:00,47107.25000000,47339.00000000,46800.88000000,47289.81000000,105421027.90991740,77
2021-03-05 04:00:00,47289.81000000,47307.69000000,46500.00000000,46679.08000000,97950064.72169799,77
2021-03-05 05:00:00,46670.26000000,47253.17000000,46665.73000000,47153.13000000,104974819.51468483,77
2021-03-05 06:00:00,47153.13000000,47442.01000000,46954.81000000,47396.56000000,98517743.60347576,77
2021-03-05 07:00:00,47396.56000000,47547.00000000,47010.89000000,47380.00000000,106162561.02350319,77
2021-03-05 08:00:00,47380.00000000,47500.00000000,46418.12000000,46634.35000000,182154304.92190576,77
2021-03-05 09:00:00,46635.75000000,47157.43000000,46530.00000000,47063.51000000,98404068.56155052,77
2021-03-05 10:00:00,47063.50000000,47229.79000000,46780.01000000,47080.97000000,96466965.17676227,77
2021-03-05 11:00:00,47080.96000000,47523.59000000,47080.96000000,47478.87000000,111937863.72534426,77
2021-03-05 12:00:00,47478.86000000,47880.00000000,46974.32000000,47649.99000000,179062291.78839200,77
2021-03-05 13:00:00,47650.00000000,48296.93000000,47325.94000000,48056.18000000,236340662.63323138,77
2021-03-05 14:00:00,48061.21000000,48728.21000000,47936.51000000,48136.81000000,248717770.50665324,77
2021-03-05 15:00:00,48136.82000000,48698.19000000,47837.83000000,47867.45000000,178860366.42656119,77
2021-03-05 16:00:00,47867.45000000,47867.45000000,46885.00000000,47658.14000000,264110340.34202984,77
2021-03-05 17:00:00,47656.65000000,48237.42000000,47320.00000000,48096.01000000,169030691.69754073,77
2021-03-05 18:00:00,48096.00000000,48558.50000000,47918.38000000,48478.11000000,146912674.73393674,77
2021-03-05 19:00:00,48478.12000000,49400.00000000,48310.40000000,49295.47000000,180194817.83148679,77
2021-03-05 20:00:00,49285.76000000,49448.93000000,48832.17000000,49173.85000000,143449027.15022502,77
2021-03-05 21:00:00,49173.85000000,49398.00000000,48890.97000000,49035.21000000,100533176.65973319,77
2021-03-05 22:00:00,49035.20000000,49389.99000000,48673.71000000,49061.76000000,87064645.44800825,77
2021-03-05 23:00:00,49061.77000000,49160.29000000,48579.59000000,48751.71000000,98728783.93955465,77
2021-03-06 00:00:00,48746.81000000,49156.00000000,48675.67000000,48808.05000000,90328263.10627944,77
2021-03-06 01:00:00,48807.83000000,48901.65000000,48520.00000000,48647.38000000,62960628.37109181,77
2021-03-06 03:00:00,48647.37000000,48801.81000000,48350.00000000,48657.72000000,39764114.17495608,77
2021-03-06 04:00:00,48657.72000000,48687.49000000,48115.83000000,48451.16000000,83446085.40417748,77
2021-03-06 05:00:00,48450.12000000,48895.32000000,48193.00000000,48496.28000000,80307401.56732063,77
2021-03-06 06:00:00,48496.27000000,48971.29000000,48482.17000000,48922.00000000,85589315.54183216,77
2021-03-06 07:00:00,48922.00000000,49117.32000000,48772.24000000,48820.12000000,80636495.63993865,77
2021-03-06 08:00:00,48820.13000000,49100.00000000,48600.00000000,48641.64000000,109189858.35294529,77
2021-03-06 09:00:00,48641.65000000,48785.00000000,48270.01000000,48335.10000000,91307735.75840453,77
2021-03-06 10:00:00,48335.22000000,48499.99000000,48000.00000000,48035.36000000,103866218.01211190,77
2021-03-06 11:00:00,48035.37000000,48331.91000000,48000.00000000,48171.01000000,67556132.69875654,77
2021-03-06 12:00:00,48171.02000000,48212.85000000,47401.82000000,47660.74000000,157314265.41861050,77
2021-03-06 13:00:00,47660.75000000,47753.39000000,47070.00000000,47320.30000000,147223560.49443072,77
2021-03-06 14:00:00,47320.30000000,47725.51000000,47201.12000000,47560.96000000,86454116.60397910,77
2021-03-06 15:00:00,47562.67000000,47712.69000000,47238.32000000,47267.88000000,70130991.28769348,77
2021-03-06 16:00:00,47267.88000000,47941.03000000,47104.85000000,47757.43000000,118538409.63733009,77
2021-03-06 17:00:00,47755.08000000,48450.00000000,47655.01000000,48250.69000000,128615238.60874081,77
2021-03-06 18:00:00,48250.70000000,48623.00000000,48109.79000000,48473.30000000,96878694.16266076,77
2021-03-06 19:00:00,48473.30000000,48690.60000000,48248.27000000,48341.01000000,76741497.69559580,77
2021-03-06 20:00:00,48341.00000000,48734.84000000,48223.36000000,48518.50000000,115903829.22444935,77
2021-03-06 21:00:00,48518.51000000,48723.00000000,48264.63000000,48578.71000000,83333485.92817200,77
2021-03-06 22:00:00,48577.22000000,49200.00000000,48463.75000000,48920.88000000,97393078.60634556,77
2021-03-06 23:00:00,48920.87000000,49120.01000000,48805.00000000,48882.20000000,70431288.99568053,77
2021-03-07 00:00:00,48882.20000000,49312.00000000,48882.20000000,49203.25000000,103198224.50174948,76
2021-03-07 01:00:00,49203.25000000,49490.00000000,48982.17000000,49121.95000000,106634203.07368673,76
2021-03-07 02:00:00,49121.95000000,49851.00000000,49052.91000000,49550.58000000,127803055.39798113,76
2021-03-07 03:00:00,49550.57000000,49900.99000000,49433.88000000,49551.44000000,96921817.82949490,76
2021-03-07 04:00:00,49551.43000000,49687.98000000,49296.80000000,49436.18000000,75402078.26888658,76
2021-03-07 05:00:00,49436.18000000,49459.25000000,49111.11000000,49342.00000000,77820439.49386912,76
2021-03-07 06:00:00,49342.00000000,49650.00000000,49146.68000000,49458.56000000,73428065.58674330,76
2021-03-07 07:00:00,49459.61000000,50179.17000000,49327.57000000,50052.68000000,98810047.42277223,76
2021-03-07 08:00:00,50041.84000000,50839.54000000,50041.84000000,50383.09000000,217681721.76721014,76
2021-03-07 09:00:00,50384.11000000,51148.22000000,50384.11000000,50943.02000000,214282778.69557453,76
2021-03-07 10:00:00,50942.82000000,50985.84000000,50448.30000000,50612.92000000,143295200.53975447,76
2021-03-07 11:00:00,50612.92000000,50899.22000000,50472.81000000,50705.52000000,104312732.69251849,76
2021-03-07 12:00:00,50705.52000000,50827.68000000,50391.19000000,50746.20000000,97483869.91578244,76
2021-03-07 13:00:00,50746.20000000,50850.00000000,50504.22000000,50764.44000000,74825391.39357174,76
2021-03-07 14:00:00,50764.44000000,51250.00000000,50130.65000000,50646.34000000,175437666.26768617,76
2021-03-07 15:00:00,50644.47000000,50827.93000000,50375.00000000,50585.23000000,86620570.80002084,76
2021-03-07 16:00:00,50585.23000000,51352.10000000,50585.23000000,51052.90000000,182478941.68802877,76
2021-03-07 17:00:00,51052.89000000,51201.00000000,50757.59000000,51075.93000000,111189339.99283847,76
2021-03-07 18:00:00,51075.92000000,51085.71000000,50368.20000000,50412.31000000,96571297.83960345,76
2021-03-07 19:00:00,50412.31000000,50580.21000000,50250.00000000,50381.68000000,82922192.40165974,76
2021-03-07 20:00:00,50381.69000000,50381.69000000,49758.01000000,50036.64000000,131910392.54777115,76
2021-03-07 21:00:00,50036.63000000,50265.81000000,49833.08000000,50086.12000000,72905828.80531929,76
2021-03-07 22:00:00,50086.11000000,50784.12000000,49986.39000000,50498.55000000,76506985.44567601,76
2021-03-07 23:00:00,50498.56000000,51450.03000000,50480.89000000,50971.75000000,150433067.08092704,76
2021-03-08 00:00:00,50959.11000000,51685.00000000,50843.59000000,51491.10000000,167532220.80472599,81
2021-03-08 01:00:00,51491.10000000,51847.38000000,51250.05000000,51557.70000000,133321736.21101052,81
2021-03-08 02:00:00,51557.70000000,51594.22000000,50481.84000000,50730.82000000,148006873.56592111,81
2021-03-08 03:00:00,50730.82000000,50808.32000000,50234.98000000,50598.49000000,131406016.57716334,81
2021-03-08 04:00:00,50598.49000000,50598.50000000,50100.00000000,50417.44000000,113395708.42521138,81
2021-03-08 05:00:00,50417.45000000,50816.16000000,50355.16000000,50765.77000000,103420379.41058103,81
2021-03-08 06:00:00,50765.77000000,50944.00000000,50150.42000000,50274.76000000,144355922.99870986,81
2021-03-08 07:00:00,50274.76000000,50427.53000000,49521.20000000,49755.24000000,200668275.32925711,81
2021-03-08 08:00:00,49755.24000000,49888.59000000,49274.67000000,49880.35000000,183134555.22723845,81
2021-03-08 09:00:00,49880.49000000,50099.97000000,49400.00000000,49880.00000000,139353571.38893106,81
2021-03-08 10:00:00,49883.13000000,50271.67000000,49682.30000000,50061.00000000,139630861.87948468,81
2021-03-08 11:00:00,50061.01000000,50560.00000000,49878.00000000,50496.82000000,111303263.46838359,81
2021-03-08 12:00:00,50490.39000000,50550.00000000,50100.01000000,50275.00000000,123859515.93219230,81
2021-03-08 13:00:00,50274.58000000,51065.63000000,50265.16000000,50978.43000000,185567165.97821940,81
2021-03-08 14:00:00,50978.42000000,51233.00000000,50122.45000000,50740.90000000,177662740.73706399,81
2021-03-08 15:00:00,50744.26000000,51220.00000000,50541.67000000,51054.99000000,164440816.09683350,81
2021-03-08 16:00:00,51055.00000000,51175.00000000,50550.01000000,50664.91000000,119420974.82149234,81
2021-03-08 17:00:00,50664.91000000,50880.00000000,50630.00000000,50809.04000000,86504651.13651521,81
2021-03-08 18:00:00,50801.55000000,51075.40000000,50732.36000000,50803.18000000,86766065.46065339,81
2021-03-08 19:00:00,50803.19000000,51485.35000000,50790.00000000,51310.82000000,140806609.39956926,81
2021-03-08 20:00:00,51310.82000000,51996.58000000,51236.20000000,51759.63000000,193227154.41797584,81
2021-03-08 21:00:00,51762.77000000,51927.00000000,51505.00000000,51848.33000000,123383951.07238626,81
2021-03-08 22:00:00,51848.34000000,51900.00000000,51300.00000000,51599.99000000,107715294.63750250,81
2021-03-08 23:00:00,51599.99000000,52402.78000000,51599.99000000,52375.17000000,175963606.05905191,81
2021-03-09 00:00:00,52375.18000000,52540.48000000,51789.41000000,52020.23000000,197912696.36021609,81
2021-03-09 01:00:00,52020.24000000,53760.00000000,51981.26000000,53575.35000000,399283702.06985720,81
2021-03-09 02:00:00,53575.35000000,53799.00000000,53250.41000000,53592.70000000,197955885.60833725,81
2021-03-09 03:00:00,53592.84000000,54100.00000000,53452.47000000,53840.62000000,202076703.45060345,81
2021-03-09 04:00:00,53840.63000000,54040.00000000,53484.44000000,53678.88000000,132389835.35042694,81
2021-03-09 05:00:00,53684.14000000,54400.80000000,53681.44000000,54254.52000000,177122662.01191597,81
2021-03-09 06:00:00,54254.52000000,54448.00000000,53737.00000000,53847.64000000,167775430.98412366,81
2021-03-09 07:00:00,53847.64000000,53890.92000000,53409.57000000,53546.90000000,172686602.92112191,81
2021-03-09 08:00:00,53546.89000000,54168.99000000,53274.96000000,54023.79000000,153610890.80429791,81
2021-03-09 09:00:00,54023.79000000,54270.27000000,53872.05000000,54112.50000000,147119316.09875463,81
2021-03-09 10:00:00,54112.50000000,54355.00000000,53875.00000000,54159.52000000,186327392.60715713,81
2021-03-09 11:00:00,54159.52000000,54293.97000000,53917.21000000,54233.32000000,112971333.32137995,81
2021-03-09 12:00:00,54235.88000000,54236.70000000,53538.77000000,53725.50000000,135616547.02971201,81
2021-03-09 13:00:00,53725.49000000,54815.84000000,53664.21000000,54779.99000000,227723165.86607819,81
2021-03-09 14:00:00,54780.26000000,54787.99000000,54364.32000000,54488.22000000,208801703.42261675,81
2021-03-09 15:00:00,54491.33000000,54515.22000000,53852.36000000,54097.02000000,178144082.57325058,81
2021-03-09 16:00:00,54097.03000000,54338.00000000,53750.00000000,54098.11000000,135766937.13154166,81
2021-03-09 17:00:00,54098.10000000,54272.05000000,53770.71000000,53793.76000000,88748904.97034261,81
2021-03-09 18:00:00,53793.75000000,54046.78000000,53626.97000000,53885.96000000,103252757.97341270,81
2021-03-09 19:00:00,53885.96000000,54225.35000000,53790.00000000,54108.79000000,91204342.10730320,81
2021-03-09 20:00:00,54108.79000000,54584.19000000,54052.76000000,54326.14000000,121220201.85818624,81
2021-03-09 21:00:00,54326.14000000,54519.47000000,53882.52000000,54278.61000000,119259800.97293867,81
2021-03-09 22:00:00,54278.61000000,54860.28000000,54139.10000000,54808.75000000,97889012.49945934,81
2021-03-09 23:00:00,54808.76000000,54895.00000000,54474.99000000,54884.50000000,106591056.66186947,81
2021-03-10 00:00:00,54874.67000000,55763.00000000,54782.93000000,55510.00000000,278163888.80423138,68
2021-03-10 01:00:00,55510.01000000,55813.09000000,54468.26000000,54676.87000000,203388526.25539069,68
2021-03-10 02:00:00,54676.86000000,54676.87000000,53300.00000000,53936.44000000,313787381.36255326,68
2021-03-10 03:00:00,53936.43000000,54126.67000000,53134.80000000,53467.80000000,187553477.50767544,68
2021-03-10 04:00:00,53468.33000000,53837.16000000,53332.46000000,53647.63000000,106022641.77677777,68
2021-03-10 05:00:00,53647.63000000,53692.21000000,53005.00000000,53651.39000000,117817036.44144045,68
2021-03-10 06:00:00,53651.38000000,54065.65000000,53510.01000000,53864.41000000,136586624.91054384,68
2021-03-10 07:00:00,53864.40000000,54407.74000000,53826.26000000,54173.38000000,163063921.96133852,68
2021-03-10 08:00:00,54177.47000000,54734.96000000,54032.38000000,54632.79000000,121263076.05268722,68
2021-03-10 09:00:00,54632.78000000,55444.00000000,54300.11000000,55227.99000000,192174619.38342005,68
2021-03-10 10:00:00,55228.00000000,55389.00000000,54679.95000000,54832.98000000,143232395.10989021,68
2021-03-10 11:00:00,54832.99000000,54991.00000000,54512.00000000,54858.47000000,131435336.54839869,68
2021-03-10 12:00:00,54858.47000000,55481.28000000,54834.00000000,55219.99000000,159715138.18974388,68
2021-03-10 13:00:00,55219.99000000,56333.00000000,55139.01000000,56262.56000000,280601614.94202186,68
2021-03-10 14:00:00,56260.09000000,56400.00000000,55761.66000000,56092.62000000,236711475.65369735,68
2021-03-10 15:00:00,56092.62000000,56489.66000000,55952.63000000,56328.81000000,217544118.14182842,68
2021-03-10 16:00:00,56328.81000000,57075.92000000,56100.00000000,57009.53000000,276608476.15814133,68
2021-03-10 17:00:00,57009.53000000,57100.00000000,56366.00000000,56860.01000000,238726485.19676862,68
2021-03-10 18:00:00,56860.01000000,57100.00000000,56566.00000000,56730.54000000,171672296.48973269,68
2021-03-10 19:00:00,56730.55000000,57387.69000000,56595.76000000,56739.40000000,209778225.64322700,68
2021-03-10 20:00:00,56739.40000000,56894.11000000,56037.15000000,56266.00000000,243351448.84513943,68
2021-03-10 21:00:00,56266.00000000,57045.22000000,55530.01000000,56918.40000000,267433343.98345132,68
2021-03-10 22:00:00,56919.10000000,57225.73000000,56476.95000000,56905.37000000,122097690.91867705,68
2021-03-10 23:00:00,56905.37000000,56950.00000000,55800.00000000,55851.59000000,181468323.08243598,68
2021-03-11 00:00:00,55851.59000000,56499.98000000,55505.00000000,55601.55000000,210353015.90269695,73
2021-03-11 01:00:00,55607.55000000,55947.36000000,55170.22000000,55781.92000000,159874580.29863754,73
2021-03-11 02:00:00,55781.91000000,56323.51000000,55649.93000000,56314.58000000,136454058.76350731,73
2021-03-11 03:00:00,56316.41000000,56483.11000000,55599.00000000,55992.60000000,122958150.58607872,73
2021-03-11 04:00:00,55992.60000000,56179.87000000,55603.66000000,55835.40000000,107433105.09803673,73
2021-03-11 05:00:00,55835.39000000,55835.39000000,55200.80000000,55275.32000000,127532060.63464739,73
2021-03-11 06:00:00,55275.32000000,55767.15000000,55005.00000000,55557.94000000,160614869.33489713,73
2021-03-11 07:00:00,55555.13000000,55797.07000000,55005.00000000,55034.20000000,156384279.72275556,73
2021-03-11 08:00:00,55034.21000000,55093.53000000,54272.82000000,54761.02000000,298607963.54632673,73
2021-03-11 09:00:00,54761.01000000,54928.43000000,54431.86000000,54474.27000000,141452638.84688428,73
2021-03-11 10:00:00,54474.27000000,55612.95000000,54414.40000000,55530.60000000,197503390.76972889,73
2021-03-11 11:00:00,55530.59000000,56270.75000000,55407.18000000,56227.34000000,196688903.37317042,73
2021-03-11 12:00:00,56233.42000000,56445.09000000,55702.09000000,56272.54000000,214419408.69514294,73
2021-03-11 13:00:00,56275.00000000,56999.00000000,56272.54000000,56921.18000000,221504818.85517440,73
2021-03-11 14:00:00,56921.18000000,57238.50000000,56462.48000000,56815.13000000,280477535.35700521,73
2021-03-11 15:00:00,56815.13000000,57091.06000000,55855.00000000,56347.19000000,277865272.78465665,73
2021-03-11 16:00:00,56347.19000000,57030.00000000,56340.06000000,56872.10000000,198572717.14887414,73
2021-03-11 17:00:00,56872.10000000,57050.00000000,56269.76000000,56802.88000000,194291111.72167817,73
2021-03-11 18:00:00,56802.88000000,57682.00000000,56531.67000000,57519.86000000,281082821.13913408,73
2021-03-11 19:00:00,57519.86000000,57651.35000000,56628.03000000,56827.84000000,162499210.35406519,73
2021-03-11 20:00:00,56823.78000000,57600.00000000,56560.00000000,57457.36000000,174323211.05670353,73
2021-03-11 21:00:00,57457.36000000,57900.00000000,57235.29000000,57562.49000000,257564954.44470721,73
2021-03-11 22:00:00,57573.70000000,58050.00000000,57462.12000000,57874.67000000,162377609.21271529,73
2021-03-11 23:00:00,57882.57000000,58150.00000000,57604.16000000,57773.16000000,171530513.35499559,73
2021-03-12 00:00:00,57773.15000000,58081.51000000,56777.77000000,57362.04000000,230508156.35945129,70
2021-03-12 01:00:00,57362.05000000,57640.34000000,56624.00000000,56902.80000000,149079401.68997003,70
2021-03-12 02:00:00,56902.80000000,57120.67000000,56700.00000000,56972.08000000,94746373.78696695,70
